Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6
9360,03/14/2025 12:21:46,29.02257,41.10648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9361,03/14/2025 12:21:46,29.02257,41.10648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9362,03/14/2025 12:21:46,29.02257,41.10648,643296,246,278,,,,,,,-111.18,-122.11,,,,,,,-24.78,-29.34,,,,,,,-13.82,-18.63,,,,,
9363,03/14/2025 12:21:46,29.02257,41.10648,643296,246,278,,,,,,,-112.99,-117.51,,,,,,,-14.7,-18.78,,,,,,,-1.81,-7.31,,,,,
9364,03/14/2025 12:21:46,29.02257,41.10648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9365,03/14/2025 12:21:47,29.02257,41.10648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9366,03/14/2025 12:21:47,29.02256,41.10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9367,03/14/2025 12:21:47,29.02256,41.10651,643296,246,278,38,,,,,,-109.8,-117.95,-124.15,,,,,,-12.63,-18.67,-25.99,,,,,,2.41,-7.2,-15.15,,,,
9368,03/14/2025 12:21:47,29.02256,41.10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9369,03/14/2025 12:21:47,29.02256,41.10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9370,03/14/2025 12:21:47,29.02256,41.10651,640704,40,23,68,30,,,,,-71.89,-98.59,-108.01,-116.69,,,,,-10.63,-37.33,,,,,,,24.2,-26.71,-36.1,,,,
9371,03/14/2025 12:21:47,29.02256,41.10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9372,03/14/2025 12:21:47,29.02256,41.10651,640704,40,23,,,,,,,-71.38,-103.24,,,,,,,-10.65,-34.72,,,,,,,20.19,-24.09,,,,,
9373,03/14/2025 12:21:47,29.02256,41.10651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9374,03/14/2025 12:21:47,29.02256,41.10651,643296,246,278,,,,,,,-108.05,-123.34,,,,,,,-15.64,-22.93,,,,,,,-3.3,-11.92,,,,,
9375,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9376,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9377,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9378,03/14/2025 12:21:47,29.02255,41.10655,640704,40,23,,,,,,,-71.22,-104.13,,,,,,,-10.65,-39.2,,,,,,,20.69,-28.57,,,,,
9379,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9380,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9381,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9382,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9383,03/14/2025 12:21:47,29.02255,41.10655,640704,40,23,3,,,,,,-73.67,-98.78,-102.48,,,,,,-10.63,-35.45,-38.47,,,,,,21.86,-24.82,-27.85,,,,
9384,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9385,03/14/2025 12:21:47,29.02255,41.10655,643296,246,,,,,,,,-112.58,,,,,,,,-20.78,,,,,,,,-9.52,,,,,,
9386,03/14/2025 12:21:47,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9387,03/14/2025 12:21:47,29.02255,41.10655,643296,246,278,,,,,,,-118.27,-123.35,,,,,,,-28.78,-22.26,,,,,,,-17.98,-11.21,,,,,
9388,03/14/2025 12:21:48,29.02255,41.10655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9389,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9390,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9391,03/14/2025 12:21:48,29.02255,41.10659,640704,40,23,,,,,,,-71.7,-103.01,,,,,,,-10.62,-39.71,,,,,,,26.89,-29.09,,,,,
9392,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9393,03/14/2025 12:21:48,29.02255,41.10659,643296,246,278,38,,,,,,-112.8,-121.17,-123.04,,,,,,-18.22,-21.33,-24.68,,,,,,-6.65,-10.23,-13.82,,,,
9394,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9395,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9396,03/14/2025 12:21:48,29.02255,41.10659,640704,40,68,23,30,,,,,-67.56,-103.43,-100.14,-105.43,,,,,-10.62,,,,,,,,29.63,-35.96,-32.67,-37.88,,,
9397,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9398,03/14/2025 12:21:48,29.02255,41.10659,643296,246,278,38,,,,,,-111.3,-122.02,-123.51,,,,,,-13.84,-21.23,-26.27,,,,,,-0.31,-10.08,-15.46,,,,
9399,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9400,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9401,03/14/2025 12:21:48,29.02255,41.10659,640704,40,23,,,,,,,-69.78,-102.98,,,,,,,-10.61,-38.97,,,,,,,27.28,-28.35,,,,,
9402,03/14/2025 12:21:48,29.02255,41.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9403,03/14/2025 12:21:48,29.02255,41.10659,643296,246,278,38,,,,,,-112.88,-122.7,-125.54,,,,,,-19.53,-22.32,-26.82,,,,,,-8.06,-11.3,-16.03,,,,
9404,03/14/2025 12:21:48,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9405,03/14/2025 12:21:48,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9406,03/14/2025 12:21:48,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9407,03/14/2025 12:21:48,29.02253,41.10663,640704,40,23,,,,,,,-69.73,-103.14,,,,,,,-10.62,,,,,,,,27.58,-31.04,,,,,
9408,03/14/2025 12:21:48,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9409,03/14/2025 12:21:48,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9410,03/14/2025 12:21:48,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9411,03/14/2025 12:21:49,29.02253,41.10663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9412,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9413,03/14/2025 12:21:49,29.02252,41.10667,640704,40,23,,,,,,,-70.06,-102.42,,,,,,,-10.62,,,,,,,,27.14,-31.87,,,,,
9414,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9415,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9416,03/14/2025 12:21:49,29.02252,41.10667,643296,246,278,,,,,,,-113.66,-119,,,,,,,-14.84,-19.39,,,,,,,-2.06,-8.05,,,,,
9417,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9418,03/14/2025 12:21:49,29.02252,41.10667,643296,246,278,,,,,,,-111.92,-118.79,,,,,,,-17.3,-18.64,,,,,,,-5.47,-7.2,,,,,
9419,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9420,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9421,03/14/2025 12:21:49,29.02252,41.10667,640704,40,,,,,,,,-67.65,,,,,,,,-10.61,,,,,,,,30.36,,,,,,
9422,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9423,03/14/2025 12:21:49,29.02252,41.10667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9424,03/14/2025 12:21:49,29.02252,41.10667,643296,246,38,278,,,,,,-113.56,-125.93,-134.78,,,,,,-13.52,-23.51,-32.46,,,,,,0.35,-12.52,-21.69,,,,
9425,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9426,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9427,03/14/2025 12:21:49,29.02252,41.10671,643296,246,278,38,,,,,,-113.29,-123.02,-123.64,,,,,,-17.6,-22.7,-24.61,,,,,,-5.8,-11.68,-13.72,,,,
9428,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9429,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9430,03/14/2025 12:21:49,29.02252,41.10671,640704,40,,,,,,,,-66.06,,,,,,,,-10.62,,,,,,,,30.87,,,,,,
9431,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9432,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9433,03/14/2025 12:21:49,29.02252,41.10671,640704,40,30,23,,,,,,-69.51,-101.98,-107.81,,,,,,-10.62,,,,,,,,27.68,-32.47,-38.33,,,,
9434,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9435,03/14/2025 12:21:49,29.02252,41.10671,640704,40,,,,,,,,-66.34,,,,,,,,-10.61,,,,,,,,31.35,,,,,,
9436,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9437,03/14/2025 12:21:49,29.02252,41.10671,643296,246,278,,,,,,,-114.12,-123.56,,,,,,,-15.44,-22.72,,,,,,,-2.97,-11.7,,,,,
9438,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9439,03/14/2025 12:21:49,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9440,03/14/2025 12:21:50,29.02252,41.10671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9441,03/14/2025 12:21:50,29.02251,41.10674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9442,03/14/2025 12:21:50,29.02251,41.10674,640704,40,,,,,,,,-67.76,,,,,,,,-10.61,,,,,,,,30.47,,,,,,
9443,03/14/2025 12:21:50,29.02251,41.10674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9444,03/14/2025 12:21:50,29.02251,41.10674,643296,246,278,,,,,,,-114.34,-124.05,,,,,,,-17.39,-22.44,,,,,,,-5.61,-11.4,,,,,
9445,03/14/2025 12:21:50,29.02251,41.10674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9446,03/14/2025 12:21:50,29.02251,41.10674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9447,03/14/2025 12:21:50,29.02251,41.10674,640704,40,,,,,,,,-69.15,,,,,,,,-10.61,,,,,,,,29.41,,,,,,
9448,03/14/2025 12:21:50,29.02251,41.10674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9449,03/14/2025 12:21:50,29.02251,41.10674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9450,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9451,03/14/2025 12:21:50,29.02251,41.10678,643296,246,278,,,,,,,-112.34,-122.07,,,,,,,-13.7,-21.24,,,,,,,0,-10.07,,,,,
9452,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9453,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9454,03/14/2025 12:21:50,29.02251,41.10678,643296,246,38,278,,,,,,-114.09,-121.23,-122.89,,,,,,-16.88,-21.86,-21.1,,,,,,-4.93,-10.82,-9.94,,,,
9455,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9456,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9457,03/14/2025 12:21:50,29.02251,41.10678,640704,40,,,,,,,,-64.39,,,,,,,,-10.61,,,,,,,,32.44,,,,,,
9458,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9459,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9460,03/14/2025 12:21:50,29.02251,41.10678,640704,40,30,68,,,,,,-67.98,-103.21,-111.37,,,,,,-10.62,,,,,,,,28.44,-35.25,,,,,
9461,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9462,03/14/2025 12:21:50,29.02251,41.10678,640704,40,,,,,,,,-66.41,,,,,,,,-10.61,,,,,,,,30.65,,,,,,
9463,03/14/2025 12:21:50,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9464,03/14/2025 12:21:51,29.02251,41.10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9465,03/14/2025 12:21:51,29.02251,41.10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9466,03/14/2025 12:21:51,29.02251,41.10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9467,03/14/2025 12:21:51,29.02251,41.10682,640704,40,23,,,,,,,-69.11,-106.48,,,,,,,-10.62,,,,,,,,28.99,-30.07,,,,,
9468,03/14/2025 12:21:51,29.02251,41.10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9469,03/14/2025 12:21:51,29.02251,41.10682,643296,246,38,278,,,,,,-119.52,-122.39,-125.28,,,,,,-19.44,-22.61,-23.84,,,,,,-8.09,-11.6,-12.86,,,,
9470,03/14/2025 12:21:51,29.02251,41.10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9471,03/14/2025 12:21:51,29.02251,41.10682,643296,246,38,278,,,,,,-114.69,-123.71,-124.68,,,,,,-16.57,-23.33,-22.48,,,,,,-4.57,-12.35,-11.41,,,,
9472,03/14/2025 12:21:51,29.02251,41.10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9473,03/14/2025 12:21:51,29.02251,41.10682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9474,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9475,03/14/2025 12:21:51,29.02251,41.10686,640704,40,,,,,,,,-67.81,,,,,,,,-10.62,,,,,,,,29.48,,,,,,
9476,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9477,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9478,03/14/2025 12:21:51,29.02251,41.10686,643296,246,38,,,,,,,-110.37,-118.47,,,,,,,-15.4,-23.44,,,,,,,-2.89,-12.48,,,,,
9479,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9480,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9481,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9482,03/14/2025 12:21:51,29.02251,41.10686,643296,246,38,278,,,,,,-112.5,-122.82,-125.24,,,,,,-15.43,-24.65,-23.82,,,,,,-2.94,-13.79,-12.85,,,,
9483,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9484,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9485,03/14/2025 12:21:51,29.02251,41.10686,640704,40,,,,,,,,-69.29,,,,,,,,-10.62,,,,,,,,27.87,,,,,,
9486,03/14/2025 12:21:51,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9487,03/14/2025 12:21:52,29.02251,41.10686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9488,03/14/2025 12:21:52,29.02251,41.10689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9489,03/14/2025 12:21:52,29.02251,41.10689,640704,40,,,,,,,,-69.59,,,,,,,,-10.62,,,,,,,,28.14,,,,,,
9490,03/14/2025 12:21:52,29.02251,41.10689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9491,03/14/2025 12:21:52,29.02251,41.10689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9492,03/14/2025 12:21:52,29.02251,41.10689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9493,03/14/2025 12:21:52,29.02251,41.10689,640704,40,30,,,,,,,-73.59,-102.9,,,,,,,-10.63,-39.95,,,,,,,24.58,-29.32,,,,,
9494,03/14/2025 12:21:52,29.02251,41.10689,643296,246,38,,,,,,,-114.3,-120.54,,,,,,,-16.95,-22.04,,,,,,,-4.99,-10.98,,,,,
9495,03/14/2025 12:21:52,29.02251,41.10689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9496,03/14/2025 12:21:52,29.02251,41.10689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9497,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9498,03/14/2025 12:21:52,29.02251,41.10693,640704,40,,,,,,,,-69.02,,,,,,,,-10.61,,,,,,,,28.31,,,,,,
9499,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9500,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501,03/14/2025 12:21:52,29.02251,41.10693,643296,246,38,278,,,,,,-114.84,-120.7,-125.74,,,,,,-20.69,-20.56,-25.65,,,,,,-9.41,-9.39,-14.81,,,,
9502,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9503,03/14/2025 12:21:52,29.02251,41.10693,643296,246,,,,,,,,-120.48,,,,,,,,-25.62,,,,,,,,-14.68,,,,,,
9504,03/14/2025 12:21:52,29.02251,41.10693,643296,246,38,,,,,,,-112.59,-123.15,,,,,,,-14.1,-25.2,,,,,,,-0.78,-14.36,,,,,
9505,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9506,03/14/2025 12:21:52,29.02251,41.10693,643296,246,,,,,,,,-119.66,,,,,,,,-23.26,,,,,,,,-12.21,,,,,,
9507,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9508,03/14/2025 12:21:52,29.02251,41.10693,640704,40,,,,,,,,-69.48,,,,,,,,-10.62,,,,,,,,27.26,,,,,,
9509,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9510,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9511,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9512,03/14/2025 12:21:52,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9513,03/14/2025 12:21:53,29.02251,41.10693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9514,03/14/2025 12:21:53,29.02251,41.10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9515,03/14/2025 12:21:53,29.02251,41.10697,640704,40,,,,,,,,-68.65,,,,,,,,-10.62,,,,,,,,27.64,,,,,,
9516,03/14/2025 12:21:53,29.02251,41.10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9517,03/14/2025 12:21:53,29.02251,41.10697,643296,246,38,278,,,,,,-112.48,-121.15,-126.29,,,,,,-13.61,-22.12,-26.11,,,,,,0.14,-11.09,-15.25,,,,
9518,03/14/2025 12:21:53,29.02251,41.10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9519,03/14/2025 12:21:53,29.02251,41.10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9520,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9521,03/14/2025 12:21:53,29.02251,41.10701,640704,40,30,,,,,,,-71.53,-98.39,,,,,,,-10.63,-37.51,,,,,,,24.1,-26.87,,,,,
9522,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9523,03/14/2025 12:21:53,29.02251,41.10701,640704,40,,,,,,,,-68.75,,,,,,,,-10.62,,,,,,,,25.67,,,,,,
9524,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9525,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9526,03/14/2025 12:21:53,29.02251,41.10701,643296,246,38,,,,,,,-113.39,-124.31,,,,,,,-16.28,-25.17,,,,,,,-4.07,-14.3,,,,,
9527,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9528,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9529,03/14/2025 12:21:53,29.02251,41.10701,643296,246,38,,,,,,,-119.06,-119.3,,,,,,,-18.3,-18.53,,,,,,,-6.76,-7.03,,,,,
9530,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9531,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9532,03/14/2025 12:21:53,29.02251,41.10701,640704,40,,,,,,,,-72.09,,,,,,,,-10.63,,,,,,,,23.53,,,,,,
9533,03/14/2025 12:21:53,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9534,03/14/2025 12:21:53,29.02251,41.10701,643296,246,38,,,,,,,-91.97,-134.4,,,,,,,-33.36,-31.47,,,,,,,-22.48,-20.64,,,,,
9535,03/14/2025 12:21:54,29.02251,41.10701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9536,03/14/2025 12:21:54,29.02252,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9537,03/14/2025 12:21:54,29.02252,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9538,03/14/2025 12:21:54,29.02252,41.10705,640704,40,,,,,,,,-72.29,,,,,,,,-10.64,,,,,,,,20.93,,,,,,
9539,03/14/2025 12:21:54,29.02252,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9540,03/14/2025 12:21:54,29.02252,41.10705,643296,246,38,,,,,,,-117.09,-123.01,,,,,,,-17.64,-24.06,,,,,,,-5.89,-13.08,,,,,
9541,03/14/2025 12:21:54,29.02252,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9542,03/14/2025 12:21:54,29.02252,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9543,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9544,03/14/2025 12:21:54,29.02253,41.1071,640704,40,,,,,,,,-72.19,,,,,,,,-10.64,,,,,,,,20.79,,,,,,
9545,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9546,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9547,03/14/2025 12:21:54,29.02253,41.1071,643296,246,38,,,,,,,-116.19,-122.91,,,,,,,-16.82,-23.57,,,,,,,-4.88,-12.62,,,,,
9548,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9549,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9550,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9551,03/14/2025 12:21:54,29.02253,41.1071,640704,40,30,,,,,,,-71.73,-102.36,,,,,,,-10.66,,,,,,,,19.64,-30.66,,,,,
9552,03/14/2025 12:21:54,29.02253,41.1071,643296,246,38,278,,,,,,-113.93,-122.09,-125.64,,,,,,-15.43,-23.04,-23.31,,,,,,-2.9,-12.05,-12.29,,,,
9553,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9554,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555,03/14/2025 12:21:54,29.02253,41.1071,640704,40,30,,,,,,,-71.64,-88.08,,,,,,,-10.71,-27.16,,,,,,,16.18,-16.45,,,,,
9556,03/14/2025 12:21:54,29.02253,41.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
