step,DL_lon,DL_lat,UL_lon,UL_lat,Scanner_lon,Scanner_lat,fused_lon,fused_lat
13027,29.020826,41.10553,29.02145,41.10514,29.025873,41.107624,29.021776,41.10573
13028,29.020826,41.10553,29.02145,41.104607,29.025873,41.107624,29.021776,41.105556
13029,29.020826,41.10553,29.02145,41.104607,29.025873,41.107624,29.021776,41.105556
13030,29.020826,41.10553,29.02145,41.104607,29.025873,41.107624,29.021776,41.105556
13031,29.020939,41.105392,29.02145,41.104607,29.02594,41.10782,29.021849,41.105515
13032,29.020939,41.105392,29.02145,41.104607,29.02594,41.10782,29.021849,41.105515
13033,29.020939,41.105392,29.02145,41.104618,29.025639,41.107822,29.021805,41.105515
13034,29.020939,41.105392,29.02145,41.104618,29.025639,41.107822,29.021805,41.105515
13035,29.020939,41.105392,29.02145,41.104618,29.025639,41.107822,29.021805,41.105515
13036,29.020939,41.105392,29.02145,41.104618,29.025633,41.107796,29.021805,41.105515
13037,29.020939,41.105392,29.02145,41.104618,29.025633,41.107796,29.021805,41.105515
13038,29.020939,41.105392,29.02145,41.104618,29.025633,41.107796,29.021805,41.105515
13039,29.020939,41.105392,29.02145,41.104618,29.025793,41.107826,29.02183,41.10552
13040,29.020939,41.105392,29.02145,41.104618,29.025793,41.107826,29.02183,41.10552
13041,29.020939,41.105392,29.02145,41.105137,29.025793,41.107826,29.02183,41.105682
13042,29.021229,41.104637,29.02145,41.105137,29.025793,41.107826,29.021984,41.105274
13043,29.021229,41.104637,29.02145,41.105137,29.025793,41.107826,29.021984,41.105274
13044,29.020857,41.10458,29.02145,41.105137,29.025742,41.10781,29.021776,41.10524
13045,29.020857,41.10458,29.02145,41.105137,29.025742,41.10781,29.021776,41.10524
13046,29.020857,41.10458,29.02145,41.105137,29.025742,41.10781,29.021776,41.10524
13047,29.020857,41.10458,29.02145,41.105137,29.025742,41.10781,29.021776,41.10524
13048,29.020857,41.10458,29.02145,41.105137,29.025965,41.107826,29.021809,41.105244
13049,29.020857,41.10458,29.02145,41.105137,29.025965,41.107826,29.021809,41.105244
13050,29.020857,41.10458,29.02145,41.105137,29.025965,41.107826,29.021809,41.105244
13051,29.020857,41.10458,29.02145,41.105137,29.025965,41.107826,29.021809,41.105244
13052,29.020857,41.10458,29.02145,41.105137,29.025965,41.107826,29.021809,41.105244
13053,29.020857,41.10458,29.02145,41.105137,29.025534,41.10781,29.021742,41.10524
13054,29.020857,41.10458,29.02145,41.105137,29.025534,41.10781,29.021742,41.10524
13055,29.020857,41.10458,29.02145,41.105137,29.025534,41.10781,29.021742,41.10524
13056,29.020857,41.10458,29.02145,41.104607,29.025534,41.10781,29.021742,41.105076
13057,29.020857,41.10458,29.02145,41.104607,29.025585,41.107758,29.021753,41.10507
13058,29.020857,41.10458,29.02145,41.104607,29.025585,41.107758,29.021753,41.10507
13059,29.021229,41.104637,29.02145,41.104607,29.025682,41.107822,29.021967,41.105106
13060,29.021229,41.104637,29.02145,41.104618,29.025682,41.107822,29.021967,41.10511
13061,29.021229,41.104637,29.02145,41.104618,29.025682,41.107822,29.021967,41.10511
13062,29.021229,41.104637,29.02145,41.104618,29.025682,41.107822,29.021967,41.10511
13063,29.021229,41.104637,29.02145,41.104618,29.025465,41.107803,29.021936,41.10511
13064,29.021229,41.104637,29.02145,41.104618,29.025465,41.107803,29.021936,41.10511
13065,29.021229,41.104637,29.02145,41.104618,29.025465,41.107803,29.021936,41.10511
13066,29.021229,41.104637,29.02145,41.104618,29.025465,41.107803,29.021936,41.10511
13067,29.02095,41.105404,29.02145,41.104618,29.025549,41.107826,29.021795,41.105522
13068,29.02095,41.105404,29.02145,41.104618,29.025549,41.107826,29.021795,41.105522
13069,29.02095,41.105404,29.02145,41.104618,29.025549,41.107826,29.021795,41.105522
13070,29.02095,41.105404,29.02145,41.104618,29.025528,41.10783,29.021791,41.105522
13071,29.02095,41.105404,29.02145,41.104618,29.025528,41.10783,29.021791,41.105522
13072,29.02095,41.105404,29.02145,41.104523,29.025528,41.10783,29.021791,41.105495
13073,29.02095,41.105404,29.02145,41.104523,29.025528,41.10783,29.021791,41.105495
13074,29.02095,41.105404,29.02145,41.104523,29.025528,41.10783,29.021791,41.105495
13075,29.02095,41.105404,29.02145,41.104523,29.025517,41.107822,29.021791,41.10549
13076,29.02095,41.105404,29.02145,41.104523,29.025517,41.107822,29.021791,41.10549
13077,29.02095,41.105404,29.02145,41.104523,29.025517,41.107822,29.021791,41.10549
13078,29.02095,41.105404,29.02145,41.104523,29.025517,41.107822,29.021791,41.10549
13079,29.02095,41.105404,29.02145,41.104523,29.025385,41.107822,29.02177,41.10549
13080,29.02095,41.105404,29.02145,41.104523,29.025385,41.107822,29.02177,41.10549
13081,29.02095,41.105404,29.02145,41.104523,29.025385,41.107822,29.02177,41.10549
13082,29.021229,41.104637,29.02145,41.104523,29.025385,41.107822,29.021921,41.10508
13083,29.021229,41.104637,29.02145,41.104523,29.025385,41.107822,29.021921,41.10508
13084,29.020859,41.10458,29.02145,41.104523,29.02539,41.10778,29.02172,41.10504
13085,29.020859,41.10458,29.02145,41.104523,29.02539,41.10778,29.02172,41.10504
13086,29.020859,41.10458,29.02145,41.104523,29.02539,41.10778,29.02172,41.10504
13087,29.020859,41.10458,29.02145,41.104607,29.025335,41.107826,29.021715,41.10508
13088,29.020859,41.10458,29.02145,41.104607,29.025335,41.107826,29.021715,41.10508
13089,29.020859,41.10458,29.02145,41.104607,29.02528,41.107822,29.021704,41.105076
13090,29.020859,41.10458,29.02145,41.104607,29.02528,41.107822,29.021704,41.105076
13091,29.020859,41.10458,29.02145,41.104618,29.02528,41.107822,29.021704,41.10508
13092,29.020859,41.10458,29.02145,41.104618,29.02528,41.107822,29.021704,41.10508
13093,29.020859,41.10458,29.02145,41.104618,29.025274,41.10781,29.021704,41.10508
13094,29.020859,41.10458,29.02145,41.104618,29.025274,41.10781,29.021704,41.10508
13095,29.020813,41.10553,29.02145,41.104618,29.025274,41.10781,29.02168,41.105587
13096,29.020813,41.10553,29.02145,41.104618,29.025274,41.10781,29.02168,41.105587
13097,29.020813,41.10553,29.02145,41.104618,29.025257,41.107815,29.021677,41.105587
13098,29.020813,41.10553,29.02145,41.104618,29.025257,41.107815,29.021677,41.105587
13099,29.020939,41.10538,29.02145,41.104618,29.025257,41.107815,29.021746,41.10551
13100,29.020939,41.10538,29.02145,41.10452,29.025257,41.107815,29.021746,41.105476
13101,29.020939,41.10538,29.02145,41.10452,29.025257,41.107815,29.021746,41.105476
13102,29.020939,41.10538,29.02145,41.10452,29.025227,41.107815,29.021742,41.105476
13103,29.020939,41.10538,29.02145,41.10452,29.025227,41.107815,29.021742,41.105476
13104,29.020939,41.10538,29.02145,41.10452,29.025227,41.107815,29.021742,41.105476
13105,29.020939,41.10538,29.02145,41.10452,29.025227,41.107815,29.021742,41.105476
13106,29.020939,41.10538,29.02145,41.10452,29.025227,41.107815,29.021742,41.105476
13107,29.020939,41.10538,29.02145,41.10452,29.02525,41.10781,29.021746,41.105476
13108,29.020939,41.10538,29.02145,41.10452,29.02525,41.10781,29.021746,41.105476
13109,29.020939,41.10538,29.02145,41.10452,29.02525,41.10781,29.021746,41.105476
13110,29.021229,41.104637,29.02145,41.10452,29.02525,41.10781,29.021902,41.10508
13111,29.021229,41.104637,29.02145,41.10452,29.025202,41.107822,29.021894,41.10508
13112,29.020859,41.10458,29.02145,41.10452,29.025202,41.107822,29.021694,41.105045
13113,29.020859,41.10458,29.02145,41.10452,29.025202,41.107822,29.021694,41.105045
13114,29.020859,41.10458,29.02145,41.10452,29.025202,41.107822,29.021694,41.105045
13115,29.020859,41.10458,29.02145,41.104607,29.025171,41.10778,29.02169,41.105072
13116,29.020859,41.10458,29.02145,41.104607,29.025171,41.10778,29.02169,41.105072
13117,29.020859,41.10458,29.02145,41.104607,29.025171,41.10778,29.02169,41.105072
13118,29.020859,41.10458,29.02145,41.104607,29.025171,41.10778,29.02169,41.105072
13119,29.020859,41.10458,29.02145,41.104607,29.025171,41.10778,29.02169,41.105072
13120,29.020859,41.10458,29.02145,41.104618,29.02517,41.107773,29.02169,41.105072
13121,29.020859,41.10458,29.02145,41.104618,29.02517,41.107773,29.02169,41.105072
13122,29.020859,41.10458,29.02145,41.104618,29.02517,41.107773,29.02169,41.105072
13123,29.020893,41.10556,29.02145,41.104618,29.0252,41.1078,29.021715,41.105606
13124,29.020893,41.10556,29.02145,41.104618,29.0252,41.1078,29.021715,41.105606
13125,29.020893,41.10556,29.02145,41.104618,29.025154,41.107807,29.021708,41.105606
13126,29.020893,41.10556,29.02145,41.104618,29.023766,41.10781,29.021502,41.105606
13127,29.02095,41.105404,29.02145,41.104618,29.023766,41.10781,29.021528,41.10552
13128,29.02095,41.105404,29.02145,41.104618,29.023766,41.10781,29.021528,41.10552
13129,29.02095,41.105404,29.02145,41.104618,29.024305,41.1078,29.021608,41.105515
13130,29.02095,41.105404,29.02145,41.104618,29.024305,41.1078,29.021608,41.105515
13131,29.02095,41.105404,29.02145,41.104618,29.024305,41.1078,29.021608,41.105515
13132,29.02095,41.105404,29.02145,41.104618,29.024305,41.1078,29.021608,41.105515
13133,29.02095,41.105404,29.02145,41.104618,29.02377,41.1078,29.021528,41.105515
13134,29.02095,41.105404,29.02145,41.104618,29.02377,41.1078,29.021528,41.105515
13135,29.02095,41.105404,29.02145,41.104618,29.02377,41.1078,29.021528,41.105515
13136,29.02095,41.105404,29.02145,41.104618,29.02377,41.1078,29.021528,41.105515
13137,29.02095,41.105404,29.02145,41.104618,29.02377,41.1078,29.021528,41.105515
13138,29.021229,41.104637,29.02145,41.104618,29.024767,41.107613,29.02183,41.10508
13139,29.021229,41.104637,29.02145,41.104618,29.024767,41.107613,29.02183,41.10508
13140,29.021229,41.104637,29.02145,41.104618,29.021902,41.106533,29.0214,41.104916
13141,29.021229,41.104637,29.02145,41.104618,29.025106,41.1078,29.021881,41.10511
13142,29.021229,41.104637,29.02145,41.104618,29.025106,41.1078,29.021881,41.10511
13143,29.021229,41.104637,29.02145,41.104618,29.025106,41.1078,29.021881,41.10511
13144,29.021229,41.104637,29.02145,41.104618,29.025106,41.1078,29.021881,41.10511
13145,29.021229,41.104637,29.02145,41.104618,29.025106,41.1078,29.021881,41.10511
13146,29.021229,41.104637,29.02145,41.10452,29.024982,41.10787,29.02186,41.105083
13147,29.021229,41.104637,29.02145,41.10452,29.024982,41.10787,29.02186,41.105083
13148,29.021229,41.104637,29.02145,41.10452,29.024982,41.10787,29.02186,41.105083
13149,29.021229,41.104637,29.02145,41.10452,29.024982,41.10787,29.02186,41.105083
13150,29.021229,41.104637,29.02145,41.10452,29.024965,41.107838,29.02186,41.10508
13151,29.021229,41.104637,29.02145,41.10452,29.024965,41.107838,29.02186,41.10508
13152,29.021229,41.104637,29.02145,41.10452,29.024965,41.107838,29.02186,41.10508
13153,29.021004,41.10463,29.02145,41.10452,29.024298,41.107487,29.021639,41.105026
13154,29.021004,41.10463,29.02145,41.10452,29.024298,41.107487,29.021639,41.105026
13155,29.021004,41.10463,29.02145,41.10452,29.025013,41.10783,29.021746,41.10508
13156,29.021004,41.10463,29.02145,41.10452,29.025013,41.10783,29.021746,41.10508
13157,29.021004,41.10463,29.02145,41.10452,29.025013,41.10783,29.021746,41.10508
13158,29.021004,41.10463,29.02145,41.10452,29.025013,41.10783,29.021746,41.10508
13159,29.021004,41.10463,29.02145,41.10452,29.025013,41.10783,29.021746,41.10508
13160,29.021004,41.10463,29.02145,41.10452,29.024988,41.107826,29.021742,41.10508
13161,29.021004,41.10463,29.02145,41.104607,29.022518,41.106895,29.02137,41.104965
13162,29.021004,41.10463,29.02145,41.104607,29.022518,41.106895,29.02137,41.104965
13163,29.021017,41.105453,29.02145,41.104607,29.022518,41.106895,29.021378,41.105404
13164,29.021017,41.105453,29.02145,41.104607,29.022518,41.10688,29.021378,41.105404
13165,29.021017,41.105453,29.02145,41.104618,29.022518,41.10688,29.021378,41.105404
13166,29.021017,41.105453,29.02145,41.104618,29.022518,41.10688,29.021378,41.105404
13167,29.021017,41.105453,29.02145,41.104618,29.022518,41.10688,29.021378,41.105404
13168,29.020998,41.10539,29.02145,41.104618,29.022518,41.10688,29.02137,41.10537
13169,29.020998,41.10539,29.02145,41.104618,29.022518,41.10685,29.02137,41.10537
13170,29.020998,41.10539,29.02145,41.104618,29.02221,41.105297,29.021322,41.105137
13171,29.020998,41.10539,29.02145,41.104618,29.02221,41.105297,29.021322,41.105137
13172,29.020998,41.10539,29.02145,41.104618,29.02221,41.105297,29.021322,41.105137
13173,29.020998,41.10539,29.02145,41.104618,29.022812,41.10566,29.021412,41.10519
13174,29.020998,41.10539,29.02145,41.10452,29.022812,41.10566,29.021412,41.105164
13175,29.020998,41.10539,29.02145,41.10452,29.022888,41.105537,29.021425,41.105145
13176,29.020998,41.10539,29.02145,41.10452,29.022888,41.105537,29.021425,41.105145
13177,29.020998,41.10539,29.02145,41.10452,29.022888,41.105537,29.021425,41.105145
13178,29.021229,41.104637,29.02145,41.10452,29.022888,41.105667,29.02155,41.104755
13179,29.021229,41.104637,29.02145,41.10452,29.022888,41.105667,29.02155,41.104755
13180,29.021229,41.104637,29.02145,41.10452,29.022888,41.105667,29.02155,41.104755
13181,29.021004,41.104633,29.02145,41.10452,29.022888,41.105667,29.02143,41.104755
13182,29.021004,41.104633,29.02145,41.10452,29.022888,41.105667,29.02143,41.104755
13183,29.021004,41.104633,29.02145,41.10452,29.022888,41.105743,29.02143,41.104767
13184,29.021004,41.104633,29.02145,41.10452,29.022888,41.105743,29.02143,41.104767
13185,29.021004,41.104633,29.02145,41.10452,29.022888,41.105743,29.02143,41.104767
13186,29.021004,41.104633,29.02145,41.10452,29.022888,41.105667,29.02143,41.104755
13187,29.021004,41.104633,29.02145,41.10452,29.022888,41.105667,29.02143,41.104755
13188,29.021004,41.104633,29.02145,41.10452,29.02221,41.1055,29.021324,41.104733
13189,29.021004,41.104633,29.02145,41.104614,29.02221,41.1055,29.021324,41.10476
13190,29.021004,41.104633,29.02145,41.104614,29.02221,41.1055,29.021324,41.10476
13191,29.021004,41.104633,29.02145,41.104614,29.02221,41.105293,29.021324,41.10473
13192,29.021004,41.104633,29.02145,41.104614,29.02221,41.105293,29.021324,41.10473
13193,29.021004,41.104633,29.02145,41.104614,29.02221,41.105293,29.021324,41.10473
13194,29.021004,41.104633,29.02145,41.104618,29.02221,41.105293,29.021324,41.10473
13195,29.021004,41.104633,29.02145,41.104618,29.02221,41.105457,29.021324,41.10475
13196,29.021229,41.104637,29.02145,41.104618,29.02221,41.105457,29.021446,41.104755
13197,29.021229,41.104637,29.02145,41.104618,29.02221,41.105457,29.021446,41.104755
13198,29.021229,41.104637,29.02145,41.104618,29.023052,41.10556,29.021574,41.10477
13199,29.021229,41.104637,29.02145,41.104618,29.023052,41.10556,29.021574,41.10477
13200,29.021229,41.104637,29.02145,41.104618,29.023052,41.10556,29.021574,41.10477
13201,29.021229,41.104637,29.02145,41.10452,29.023052,41.10556,29.021574,41.10474
13202,29.021229,41.104637,29.02145,41.10452,29.023052,41.10569,29.021574,41.10476
13203,29.021229,41.104637,29.02145,41.10452,29.023052,41.10569,29.021574,41.10476
13204,29.021229,41.104637,29.02145,41.10452,29.023052,41.10569,29.021574,41.10476
13205,29.021015,41.105385,29.02145,41.10452,29.023052,41.10569,29.02146,41.10516
13206,29.021015,41.105385,29.02145,41.10452,29.023052,41.10569,29.02146,41.10516
13207,29.021015,41.105385,29.02145,41.10452,29.023052,41.10569,29.02146,41.10516
13208,29.021015,41.105385,29.02145,41.10452,29.023052,41.10569,29.02146,41.10516
13209,29.021015,41.105385,29.02145,41.10452,29.023052,41.10569,29.02146,41.10516
13210,29.021015,41.105385,29.02145,41.10452,29.023052,41.10569,29.02146,41.10516
13211,29.021015,41.105385,29.02145,41.10452,29.023052,41.10565,29.02146,41.105152
13212,29.021015,41.105385,29.02145,41.10452,29.023052,41.10565,29.02146,41.105152
13213,29.021015,41.105385,29.02145,41.10452,29.022142,41.10545,29.021322,41.10512
13214,29.021015,41.105385,29.02145,41.10452,29.022142,41.10545,29.021322,41.10512
13215,29.021015,41.105385,29.02145,41.10452,29.022142,41.10545,29.021322,41.10512
13216,29.021015,41.105385,29.02145,41.104614,29.02221,41.105457,29.021332,41.105156
13217,29.021015,41.105385,29.02145,41.104614,29.02221,41.105457,29.021332,41.105156
13218,29.021015,41.105385,29.02145,41.104614,29.02221,41.105457,29.021332,41.105156
13219,29.021015,41.105385,29.02145,41.104614,29.02221,41.105457,29.021332,41.105156
13220,29.021229,41.104637,29.02145,41.104618,29.02221,41.105457,29.021446,41.104755
13221,29.021229,41.104637,29.02145,41.104618,29.021563,41.105263,29.021349,41.104725
13222,29.021229,41.104637,29.02145,41.104618,29.021563,41.105263,29.021349,41.104725
13223,29.02125,41.104637,29.02145,41.104618,29.021563,41.105263,29.021358,41.104725
13224,29.02125,41.104637,29.02145,41.104618,29.021563,41.105263,29.021358,41.104725
13225,29.02125,41.104637,29.02145,41.105076,29.021563,41.105263,29.021358,41.104866
13226,29.02125,41.104637,29.02145,41.105076,29.021563,41.105503,29.021358,41.104904
13227,29.02125,41.104637,29.02145,41.105076,29.021563,41.105503,29.021358,41.104904
13228,29.02125,41.104637,29.02145,41.105076,29.02227,41.10685,29.021467,41.105106
13229,29.02125,41.104637,29.02145,41.105076,29.02227,41.10685,29.021467,41.105106
13230,29.02125,41.104637,29.02145,41.105076,29.02218,41.10682,29.021452,41.105103
13231,29.02125,41.104637,29.02145,41.105076,29.02218,41.10682,29.021452,41.105103
13232,29.02125,41.104637,29.02145,41.105076,29.02218,41.10682,29.021452,41.105103
13233,29.02125,41.104637,29.02145,41.105076,29.02218,41.10682,29.021452,41.105103
13234,29.021057,41.105392,29.02145,41.105076,29.021612,41.106796,29.021263,41.105507
13235,29.021057,41.105392,29.02145,41.105076,29.021612,41.106796,29.021263,41.105507
13236,29.021057,41.105392,29.02145,41.105076,29.021612,41.106796,29.021263,41.105507
13237,29.021057,41.105392,29.02145,41.105076,29.021612,41.106796,29.021263,41.105507
13238,29.021,41.105347,29.02145,41.105076,29.022081,41.10682,29.021305,41.105484
13239,29.021,41.105347,29.02145,41.105076,29.022081,41.10682,29.021305,41.105484
13240,29.021,41.105347,29.02145,41.104607,29.022081,41.10682,29.021305,41.105335
13241,29.021,41.105347,29.02145,41.104607,29.022081,41.10682,29.021305,41.105335
13242,29.021,41.105347,29.02145,41.104607,29.022966,41.105564,29.021435,41.10515
13243,29.021,41.105347,29.02145,41.104607,29.022966,41.105564,29.021435,41.10515
13244,29.021,41.105347,29.02145,41.104607,29.022966,41.105564,29.021435,41.10515
13245,29.021,41.105347,29.02145,41.104607,29.022966,41.105564,29.021435,41.10515
13246,29.021,41.105347,29.02145,41.104607,29.022966,41.105564,29.021435,41.10515
13247,29.021,41.105347,29.02145,41.104607,29.022287,41.10678,29.021336,41.10533
13248,29.021,41.105347,29.02145,41.10452,29.022287,41.10678,29.021336,41.1053
13249,29.021229,41.104637,29.02145,41.10452,29.022287,41.10678,29.02146,41.104923
13250,29.021229,41.104637,29.02145,41.10452,29.022287,41.10678,29.02146,41.104923
13251,29.021235,41.104637,29.02145,41.10452,29.022976,41.1055,29.021563,41.104733
13252,29.021235,41.104637,29.02145,41.10452,29.022976,41.1055,29.021563,41.104733
13253,29.021235,41.104637,29.02145,41.10452,29.022976,41.1055,29.021563,41.104733
13254,29.021235,41.104637,29.02145,41.10452,29.022976,41.1055,29.021563,41.104733
13255,29.021235,41.104637,29.02145,41.10452,29.022976,41.1055,29.021563,41.104733
13256,29.021235,41.104637,29.02145,41.10452,29.022505,41.10566,29.021494,41.104755
13257,29.021235,41.104637,29.02145,41.10452,29.022505,41.10566,29.021494,41.104755
13258,29.021235,41.104637,29.02145,41.10452,29.022966,41.10567,29.021563,41.104755
13259,29.021235,41.104637,29.02145,41.10452,29.022966,41.10567,29.021563,41.104755
13260,29.021235,41.104637,29.02145,41.10452,29.022966,41.10567,29.021563,41.104755
13261,29.021235,41.104637,29.02145,41.10452,29.022966,41.10568,29.021563,41.104755
13262,29.021235,41.104637,29.02145,41.10452,29.022966,41.10568,29.021563,41.104755
13263,29.021235,41.104637,29.02145,41.104614,29.022966,41.10568,29.021563,41.104786
13264,29.021235,41.104637,29.02145,41.10452,29.022966,41.10568,29.021563,41.104755
13265,29.021235,41.104637,29.02145,41.10452,29.022966,41.105743,29.021563,41.104767
13266,29.021229,41.104637,29.02145,41.10452,29.023052,41.105743,29.021574,41.104767
13267,29.021229,41.104637,29.02145,41.10452,29.023052,41.105743,29.021574,41.104767
13268,29.021229,41.104637,29.02145,41.10452,29.023052,41.105743,29.021574,41.104767
13269,29.021229,41.104637,29.02145,41.10452,29.023052,41.105743,29.021574,41.104767
13270,29.021229,41.104637,29.02145,41.10452,29.022966,41.10569,29.021559,41.10476
13271,29.021229,41.104637,29.02145,41.10452,29.022966,41.10569,29.021559,41.10476
13272,29.021229,41.104637,29.02145,41.10452,29.022966,41.10569,29.021559,41.10476
13273,29.021229,41.104637,29.02145,41.10452,29.023434,41.10563,29.02163,41.10475
13274,29.02106,41.10534,29.02145,41.10452,29.02244,41.106796,29.02139,41.105305
13275,29.02106,41.10534,29.02145,41.10452,29.02244,41.106796,29.02139,41.105305
13276,29.02106,41.10534,29.02145,41.10452,29.02244,41.106796,29.02139,41.105305
13277,29.02106,41.10534,29.02145,41.10452,29.02244,41.106796,29.02139,41.105305
13278,29.02106,41.10534,29.02145,41.10452,29.022259,41.106804,29.021362,41.105305
13279,29.02106,41.10534,29.02145,41.104614,29.022259,41.106804,29.021362,41.10533
13280,29.02106,41.10534,29.02145,41.104614,29.022259,41.106804,29.021362,41.10533
13281,29.02106,41.10534,29.02145,41.104614,29.022259,41.106804,29.021362,41.10533
13282,29.02106,41.10534,29.02145,41.104614,29.022259,41.106796,29.021362,41.10533
13283,29.02106,41.10534,29.02145,41.104507,29.022259,41.106796,29.021362,41.105297
13284,29.02106,41.10534,29.02145,41.104507,29.022259,41.106796,29.021362,41.105297
13285,29.02106,41.10534,29.02145,41.104507,29.022259,41.106796,29.021362,41.105297
13286,29.02106,41.10534,29.02145,41.104507,29.022459,41.1057,29.021395,41.105133
13287,29.02106,41.10534,29.02145,41.104507,29.022459,41.1057,29.021395,41.105133
13288,29.02106,41.10534,29.02145,41.104507,29.022459,41.1057,29.021395,41.105133
13289,29.021229,41.104637,29.02145,41.104507,29.022535,41.105698,29.021494,41.104755
13290,29.021229,41.104637,29.02145,41.104507,29.022535,41.105698,29.021494,41.104755
13291,29.021235,41.104637,29.02145,41.10452,29.022535,41.105698,29.021498,41.10476
13292,29.021235,41.104637,29.02145,41.10452,29.022535,41.105698,29.021498,41.10476
13293,29.021235,41.104637,29.02145,41.10452,29.022335,41.10554,29.02147,41.104736
13294,29.021235,41.104637,29.02145,41.10452,29.022335,41.10554,29.02147,41.104736
13295,29.021235,41.104637,29.02145,41.10452,29.022335,41.10554,29.02147,41.104736
13296,29.021235,41.104637,29.02145,41.10452,29.022335,41.10554,29.02147,41.104736
13297,29.021235,41.104637,29.02145,41.10452,29.022335,41.10554,29.02147,41.104736
13298,29.021235,41.104637,29.02145,41.104618,29.022335,41.10554,29.02147,41.104767
13299,29.021235,41.104637,29.02145,41.104618,29.022335,41.10554,29.02147,41.104767
13300,29.021235,41.104637,29.02145,41.104618,29.022335,41.10554,29.02147,41.104767
13301,29.021086,41.105377,29.02145,41.104618,29.022219,41.105545,29.02137,41.105167
13302,29.021086,41.105377,29.02145,41.104618,29.022219,41.105545,29.02137,41.105167
13303,29.021086,41.105377,29.02145,41.104618,29.022219,41.105545,29.02137,41.105167
13304,29.021086,41.105377,29.02145,41.104618,29.022219,41.105545,29.02137,41.105167
13305,29.021086,41.105377,29.02145,41.104618,29.022219,41.105545,29.02137,41.105167
13306,29.02108,41.10534,29.02145,41.104618,29.022219,41.105545,29.02137,41.10515
13307,29.02108,41.10534,29.02145,41.104618,29.022219,41.105545,29.02137,41.10515
13308,29.02108,41.10534,29.02145,41.104618,29.022991,41.10482,29.021484,41.105038
13309,29.02108,41.10534,29.02145,41.104618,29.022991,41.10482,29.021484,41.105038
13310,29.02108,41.10534,29.02145,41.104618,29.022991,41.10482,29.021484,41.105038
13311,29.02108,41.10534,29.02145,41.104618,29.022213,41.10682,29.021366,41.105335
13312,29.02108,41.10534,29.02145,41.104614,29.022213,41.10682,29.021366,41.105335
13313,29.02108,41.10534,29.02145,41.104614,29.022213,41.10682,29.021366,41.105335
13314,29.02108,41.10534,29.02145,41.104614,29.021812,41.106827,29.021307,41.105335
13315,29.02108,41.10534,29.02145,41.104614,29.021812,41.106827,29.021307,41.105335
13316,29.021229,41.104637,29.02145,41.104614,29.0221,41.10682,29.02143,41.104958
13317,29.021229,41.104637,29.02145,41.104614,29.0221,41.10682,29.02143,41.104958
13318,29.021229,41.104637,29.02145,41.104614,29.0221,41.10682,29.02143,41.104958
13319,29.021229,41.104637,29.02145,41.104527,29.0221,41.10682,29.02143,41.10493
13320,29.021229,41.104637,29.02145,41.104527,29.0221,41.10682,29.02143,41.10493
13321,29.021229,41.104637,29.02145,41.104527,29.021738,41.106796,29.021378,41.10493
13322,29.021229,41.104637,29.02145,41.104527,29.021738,41.106796,29.021378,41.10493
13323,29.021229,41.104637,29.02145,41.104527,29.021738,41.106796,29.021378,41.10493
13324,29.021229,41.104637,29.02145,41.104527,29.021738,41.106796,29.021378,41.10493
13325,29.021229,41.104637,29.02145,41.104527,29.021738,41.106796,29.021378,41.10493
13326,29.021229,41.104637,29.02145,41.104527,29.021854,41.10679,29.021395,41.10493
13327,29.021229,41.104637,29.02145,41.104527,29.021854,41.10679,29.021395,41.10493
13328,29.021229,41.104637,29.02145,41.104527,29.021854,41.10679,29.021395,41.10493
13329,29.021229,41.104637,29.02145,41.104527,29.021854,41.10679,29.021395,41.10493
13330,29.021229,41.104637,29.02145,41.104527,29.021738,41.10679,29.021378,41.10493
13331,29.021229,41.104637,29.02145,41.104527,29.021738,41.10679,29.021378,41.10493
13332,29.021229,41.104637,29.02145,41.104527,29.021738,41.10679,29.021378,41.10493
13333,29.021229,41.104637,29.02145,41.104527,29.021738,41.10679,29.021378,41.10493
13334,29.021229,41.104637,29.02145,41.104618,29.021765,41.10679,29.02138,41.104958
13335,29.021229,41.104637,29.02145,41.104618,29.021765,41.10679,29.02138,41.104958
13336,29.021229,41.104637,29.02145,41.104618,29.021946,41.106827,29.021408,41.10496
13337,29.021229,41.104637,29.02145,41.104618,29.021946,41.106827,29.021408,41.10496
13338,29.021229,41.104637,29.02145,41.104618,29.021946,41.106827,29.021408,41.10496
13339,29.021229,41.104637,29.02145,41.104618,29.021955,41.10678,29.021408,41.104954
13340,29.021229,41.104637,29.02145,41.104618,29.021955,41.10678,29.021408,41.104954
13341,29.021229,41.104637,29.02145,41.104618,29.021955,41.10678,29.021408,41.104954
13342,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13343,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13344,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13345,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13346,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13347,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13348,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13349,29.021069,41.10536,29.02145,41.104618,29.021849,41.10678,29.021307,41.105343
13350,29.021069,41.10536,29.02145,41.104618,29.021765,41.10678,29.021294,41.105343
