Latitude,Longitude,RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,SINR_Serving,TA_Serving,merged_row_count,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,Technology_Mode,NR_UE_RRCReEst_EndResult
41.10755,29.02741,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-76.5,-140.0,-74.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-14.4,-30.0,-11.2,5.5,0.0,67,92.7,96952.32,93968.51,13.0,0.0,0.0,86.0,0.0,1.0,13.0,4.0,17.5,0.0,1.7,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10757,29.02294,-140.0,-140.0,-140.0,-82.1,-88.2,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.8,-16.2,-30.0,-30.0,-30.0,-30.0,10.8,0.0,67,103.1,97438.77,94664.91,0.2,0.0,0.0,30.0,0.0,1.0,0.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10777,29.0241,-140.0,-140.0,-140.0,-64.2,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,35.3,0.0,67,87.1,98570.24,88131.72,2.0,0.0,0.0,25.0,0.0,1.0,2.0,4.0,17.5,0.0,1.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10781,29.02561,-140.0,-140.0,-140.0,-91.5,-140.0,-140.0,-91.1,-140.0,-94.4,-30.0,-30.0,-30.0,-13.4,-30.0,-30.0,-13.5,-30.0,-15.1,1.9,0.0,67,110.2,96215.04,103138.88,8.8,0.0,0.0,120.0,0.0,1.0,8.8,4.0,17.8,0.0,10.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10783,29.02635,-140.0,-140.0,-140.0,-94.4,-140.0,-140.0,-85.9,-140.0,-93.9,-30.0,-30.0,-30.0,-16.4,-30.0,-30.0,-10.9,-30.0,-16.9,10.8,0.0,67,105.6,96266.02,94920.15,2.0,0.0,0.0,101.0,0.0,1.0,2.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10784,29.02434,-140.0,-140.0,-140.0,-74.4,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,28.5,0.0,67,96.7,98590.72,95518.73,1.0,0.0,0.0,25.0,0.0,1.0,1.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10789,29.02497,-140.0,-140.0,-140.0,-83.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,20.6,0.0,67,102.2,97479.69,90472.04,7.6,0.0,0.0,35.0,0.0,1.0,7.6,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10792,29.02704,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-81.3,-140.0,-91.8,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,-21.8,16.8,0.0,67,95.7,95329.45,92517.02,9.2,0.0,0.0,57.0,0.0,1.0,9.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10793,29.02229,-140.0,-140.0,-140.0,-90.9,-88.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.5,-12.0,-30.0,-30.0,-30.0,-30.0,1.8,0.0,67,113.2,95784.96,93558.47,26.7,0.0,0.0,142.0,0.0,1.0,26.7,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.108,29.02766,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-71.5,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.7,-30.0,-30.0,13.6,0.0,67,89.6,95523.69,92477.56,9.0,0.0,0.0,61.0,0.0,1.0,9.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10803,29.02174,-140.0,-140.0,-140.0,-91.2,-87.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-12.7,-11.7,-30.0,-30.0,-30.0,-30.0,8.2,0.0,67,108.0,95769.49,92925.3,8.4,0.0,0.0,99.0,0.0,1.0,8.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.0992,29.02433,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-118.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.2,-30.0,5.5,0.0,68,135.9,27586.56,26768.06,8.7,4.0,0.0,74.0,0.0,1.0,8.7,4.0,22.1,0.0,8.1,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10054,29.02127,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-119.2,-116.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.2,-12.8,-30.0,1.3,0.0,68,132.1,43927.32,55838.7,9.8,14.0,0.0,168.0,0.0,1.0,9.8,4.0,22.2,0.0,9.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10247,29.01778,-140.0,-121.3,-140.0,-140.0,-140.0,-140.0,-140.0,-123.3,-140.0,-30.0,-15.0,-30.0,-30.0,-30.0,-30.0,-30.0,-16.5,-30.0,-3.7,0.0,68,144.8,11960.32,12288.83,8.8,0.0,0.0,87.0,0.0,1.0,8.8,4.0,22.3,0.0,9.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1034,29.01722,-140.0,-107.6,-140.0,-140.0,-140.0,-140.0,-140.0,-109.2,-140.0,-30.0,-12.6,-30.0,-30.0,-30.0,-30.0,-30.0,-14.0,-30.0,3.0,0.0,68,128.5,98508.8,95593.97,7.9,0.0,0.0,66.0,0.0,1.0,7.9,4.0,20.6,0.0,12.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10514,29.02592,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-71.6,-83.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-19.0,27.9,0.0,68,88.0,96153.6,92662.19,10.9,0.0,0.0,76.0,0.0,1.0,10.9,4.0,17.5,0.0,0.7,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10532,29.02663,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-81.6,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,26.8,0.0,68,99.3,97136.64,94267.66,13.6,0.0,0.0,74.0,0.0,1.0,13.6,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10554,29.02014,-140.0,-140.0,-79.8,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,22.7,0.0,68,100.0,96215.04,92657.98,8.7,0.0,0.0,60.0,0.0,1.0,8.7,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10567,29.02048,-140.0,-140.0,-74.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,27.8,0.0,68,91.6,97280.0,101224.15,10.9,0.0,0.0,60.0,0.0,1.0,10.9,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10569,29.02055,-140.0,-140.0,-73.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,29.1,0.0,68,87.4,96706.56,94693.7,6.0,0.0,0.0,62.0,0.0,1.0,6.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10574,29.0207,-140.0,-140.0,-58.2,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,33.8,0.0,68,78.9,96558.13,92419.95,1.0,0.0,0.0,56.0,0.0,1.0,1.0,4.0,15.3,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10576,29.02079,-140.0,-140.0,-55.4,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,37.5,0.0,68,76.2,95354.88,93134.09,2.0,0.0,0.0,53.0,0.0,1.0,2.0,4.0,14.4,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1058,29.02097,-140.0,-140.0,-56.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,36.1,0.0,68,79.9,84673.12,93171.46,1.2,0.0,0.0,30.0,0.0,1.0,1.2,4.0,16.4,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10586,29.02122,-140.0,-140.0,-66.9,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,36.0,0.0,68,83.1,93645.3,74606.44,0.5,0.0,0.0,24.0,0.0,1.0,0.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10592,29.02135,-140.0,-140.0,-60.3,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,30.4,0.0,68,87.8,97372.2,90630.64,0.6,0.0,0.0,24.0,0.0,1.0,0.6,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10598,29.02147,-140.0,-140.0,-66.7,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,32.6,0.0,68,87.0,97402.88,105813.96,0.0,0.0,0.0,24.0,0.0,1.0,0.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10612,29.01548,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-119.9,-119.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.2,-14.7,-3.7,0.0,68,141.3,73793.27,91845.91,15.6,0.0,0.0,193.0,0.0,1.0,15.6,4.0,22.0,0.0,8.6,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10619,29.02788,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,24.1,0.0,68,92.5,97361.92,93848.68,7.9,0.0,0.0,65.0,0.0,1.0,7.9,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10629,29.02789,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-77.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,27.2,0.0,68,92.5,95600.64,92470.13,10.7,0.0,0.0,62.0,0.0,1.0,10.7,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10646,29.02823,-140.0,-140.0,-140.0,-140.0,-140.0,-84.4,-140.0,-140.0,-80.9,-30.0,-30.0,-30.0,-30.0,-30.0,-14.2,-30.0,-30.0,-11.3,8.9,0.0,68,97.4,95498.24,92547.79,10.5,0.0,0.0,68.0,0.0,1.0,10.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10677,29.02641,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-96.6,-140.0,-96.4,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-12.3,-30.0,-14.1,6.7,0.0,68,114.0,96399.36,93630.63,4.5,0.0,0.0,155.0,0.0,1.0,4.5,4.0,18.5,0.0,10.3,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10687,29.02758,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-70.7,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,24.8,0.0,68,86.2,95288.48,82320.71,10.1,0.0,0.0,68.0,0.0,1.0,10.1,4.0,17.6,0.0,0.8,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10691,29.02152,-140.0,-140.0,-140.0,-140.0,-68.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,35.6,0.0,68,89.4,97015.3,93779.16,8.9,0.0,0.0,65.0,0.0,1.0,8.9,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10698,29.02876,-140.0,-140.0,-140.0,-140.0,-140.0,-88.2,-140.0,-140.0,-86.6,-30.0,-30.0,-30.0,-30.0,-30.0,-14.0,-30.0,-30.0,-12.5,1.0,0.0,68,104.6,96773.03,101894.88,8.0,2.0,0.0,117.0,0.0,1.0,8.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10701,29.02153,-140.0,-140.0,-140.0,-140.0,-75.6,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,30.9,0.0,68,95.4,94791.3,93256.77,9.0,0.0,0.0,59.0,0.0,1.0,9.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10703,29.02897,-140.0,-140.0,-140.0,-140.0,-140.0,-87.5,-140.0,-140.0,-90.9,-30.0,-30.0,-30.0,-30.0,-30.0,-12.5,-30.0,-30.0,-14.0,5.2,0.0,68,103.0,95559.68,93578.83,9.1,0.0,0.0,121.0,0.0,1.0,9.1,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10708,29.01708,-140.0,-140.0,-140.0,-140.0,-118.0,-140.0,-140.0,-118.4,-116.3,-30.0,-30.0,-30.0,-30.0,-16.8,-30.0,-30.0,-16.4,-15.1,-7.3,0.0,68,137.2,98549.76,95195.3,7.8,0.0,0.0,155.0,0.0,1.0,7.8,4.0,21.4,0.0,8.2,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10728,29.02172,-140.0,-140.0,-140.0,-140.0,-75.4,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-30.0,-30.0,27.9,0.0,68,95.3,94760.96,92527.77,8.9,0.0,0.0,62.0,0.0,1.0,8.9,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10728,29.02904,-140.0,-140.0,-140.0,-140.0,-140.0,-87.0,-140.0,-140.0,-88.8,-30.0,-30.0,-30.0,-30.0,-30.0,-11.9,-30.0,-30.0,-12.3,3.6,0.0,68,102.9,95662.08,90490.34,9.0,0.0,0.0,168.0,0.0,1.0,9.0,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10758,29.02915,-140.0,-140.0,-140.0,-140.0,-140.0,-88.4,-140.0,-140.0,-84.1,-30.0,-30.0,-30.0,-30.0,-30.0,-13.7,-30.0,-30.0,-12.0,3.5,0.0,68,103.5,96303.88,83869.27,1.4,3.0,0.0,94.0,0.0,1.0,1.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10761,29.01938,-140.0,-110.0,-110.0,-140.0,-115.3,-140.0,-140.0,-115.0,-140.0,-30.0,-14.6,-13.9,-30.0,-18.9,-30.0,-30.0,-16.7,-30.0,-2.3,0.0,68,129.2,98181.12,0.0,11.6,0.0,0.0,110.0,0.0,1.0,11.6,4.0,19.8,0.0,11.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10766,29.02273,-140.0,-140.0,-140.0,-77.2,-83.1,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.9,-13.6,-30.0,-30.0,-30.0,-30.0,6.6,0.0,68,98.3,97546.24,94710.07,0.8,0.0,0.0,25.0,0.0,1.0,0.8,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10771,29.02914,-140.0,-140.0,-140.0,-140.0,-140.0,-87.9,-140.0,-140.0,-91.7,-30.0,-30.0,-30.0,-30.0,-30.0,-11.8,-30.0,-30.0,-16.5,7.9,0.0,68,103.1,96256.0,93619.83,9.4,0.0,0.0,99.0,0.0,1.0,9.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10773,29.02393,-140.0,-140.0,-140.0,-69.9,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,33.6,0.0,68,89.8,96378.88,94227.11,2.4,0.0,0.0,24.0,0.0,1.0,2.4,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10774,29.02401,-140.0,-140.0,-140.0,-66.7,-140.0,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-10.3,-30.0,-30.0,-30.0,-30.0,-30.0,34.6,0.0,68,88.6,98631.68,88205.96,3.0,0.0,0.0,25.0,0.0,1.0,3.0,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10786,29.02484,-140.0,-140.0,-140.0,-80.4,-140.0,-140.0,-86.8,-140.0,-140.0,-30.0,-30.0,-30.0,-10.4,-30.0,-30.0,-20.2,-30.0,-30.0,24.9,0.0,68,97.3,98222.08,95938.12,8.1,0.0,0.0,31.0,0.0,1.0,8.1,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10787,29.02674,-140.0,-140.0,-140.0,-140.0,-140.0,-95.6,-83.4,-140.0,-94.7,-30.0,-30.0,-30.0,-30.0,-30.0,-22.4,-10.9,-30.0,-20.1,12.9,0.0,68,103.5,96358.4,89987.28,5.7,0.0,0.0,66.0,0.0,1.0,5.7,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1079,29.02087,-140.0,-140.0,-140.0,-105.9,-104.9,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.8,-13.0,-30.0,-30.0,-30.0,-30.0,2.7,0.0,68,125.7,98365.44,86258.63,0.0,0.0,0.0,74.0,0.0,1.0,0.0,4.0,18.8,0.0,10.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.1079,29.02705,-140.0,-140.0,-140.0,-140.0,-140.0,-100.8,-78.7,-140.0,-90.4,-30.0,-30.0,-30.0,-30.0,-30.0,-24.4,-10.9,-30.0,-20.8,11.4,0.0,68,97.9,97346.55,107340.84,2.2,0.0,0.0,25.0,0.0,1.0,2.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10795,29.0291,-140.0,-140.0,-140.0,-140.0,-140.0,-86.8,-97.8,-140.0,-96.0,-30.0,-30.0,-30.0,-30.0,-30.0,-11.2,-20.5,-30.0,-18.5,8.5,0.0,68,102.5,96010.24,93545.17,7.3,0.0,0.0,90.0,0.0,1.0,7.3,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10801,29.02142,-140.0,-140.0,-140.0,-96.0,-93.7,-140.0,-140.0,-140.0,-140.0,-30.0,-30.0,-30.0,-13.2,-12.0,-30.0,-30.0,-30.0,-30.0,3.8,0.0,68,113.4,96092.16,93167.71,3.4,0.0,0.0,104.0,0.0,1.0,3.4,4.0,17.5,0.0,4.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10802,29.02821,-140.0,-140.0,-140.0,-140.0,-140.0,-72.2,-86.4,-140.0,-80.2,-30.0,-30.0,-30.0,-30.0,-30.0,-11.1,-19.7,-30.0,-17.8,9.3,0.0,68,92.3,52282.72,98484.97,3.2,2.0,0.0,74.0,0.0,1.0,3.2,4.0,17.5,0.0,1.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10804,29.02794,-140.0,-140.0,-140.0,-140.0,-140.0,-77.4,-74.1,-140.0,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-15.4,-11.8,-30.0,-30.0,4.5,0.0,68,94.1,98489.6,93599.28,16.1,0.0,0.0,66.0,0.0,1.0,16.1,4.0,17.5,0.0,0.5,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.09896,29.02575,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-134.8,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-22.4,-30.0,-9.8,0.0,69,152.2,1576.99,346.71,4.5,106.0,0.0,227.0,0.0,1.0,4.5,4.0,22.5,0.0,54.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10214,29.01799,-140.0,-125.8,-140.0,-140.0,-140.0,-140.0,-140.0,-122.5,-140.0,-30.0,-18.8,-30.0,-30.0,-30.0,-30.0,-30.0,-16.6,-30.0,-8.4,0.0,69,148.1,12697.6,11048.42,4.7,0.0,0.0,125.0,0.0,1.0,4.7,4.0,22.4,0.0,12.9,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10274,29.0176,-140.0,-116.5,-140.0,-140.0,-140.0,-140.0,-140.0,-122.6,-140.0,-30.0,-13.2,-30.0,-30.0,-30.0,-30.0,-30.0,-17.9,-30.0,1.7,0.0,69,137.4,96849.92,93828.59,7.3,10.0,0.0,180.0,0.0,1.0,7.3,4.0,22.0,0.0,14.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10357,29.01706,-140.0,-109.2,-140.0,-140.0,-140.0,-140.0,-140.0,-112.4,-140.0,-30.0,-12.4,-30.0,-30.0,-30.0,-30.0,-30.0,-16.1,-30.0,5.1,0.0,69,128.6,98759.7,91188.7,9.8,0.0,0.0,68.0,0.0,1.0,9.8,4.0,20.8,0.0,10.4,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10442,29.0205,-77.7,-66.5,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-17.8,-10.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,17.2,0.0,69,85.0,97500.17,94548.38,0.6,0.0,0.0,25.0,0.0,1.0,0.6,4.0,17.5,0.0,1.8,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.105,29.02532,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.7,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,22.0,0.0,69,91.9,96235.52,88616.75,13.2,0.0,0.0,79.0,0.0,1.0,13.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10508,29.02578,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.0,-85.5,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-18.4,25.2,0.0,69,88.7,97295.38,93790.76,5.8,0.0,0.0,84.0,0.0,1.0,5.8,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10511,29.02573,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-73.0,-88.2,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-23.6,25.6,0.0,69,90.0,94904.32,92670.26,11.5,0.0,0.0,71.0,0.0,1.0,11.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10516,29.02612,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-72.3,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,27.9,0.0,69,94.8,97505.28,78433.59,9.2,0.0,0.0,31.0,0.0,1.0,9.2,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
41.10517,29.02621,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-140.0,-75.9,-140.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-30.0,-10.4,-30.0,23.4,0.0,69,98.1,96993.28,94697.89,6.5,0.0,0.0,32.0,0.0,1.0,6.5,4.0,17.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,5GSA,Unknown_ReEstResult
