Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6,Time_Numeric
21069,2025-03-14 12:31:14,29.0277,41.09979,643296,278,38,246,68,40,59,76,-103.932,-110.87,-130.02,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-10.868,-13.4,-31.8,-25.53742168,-27.07452452,-30.52807474,-35.77772669,12.182,0.865,-21.124,-14.75973839,-16.15869021,-19.83801035,-24.42974138,1741955474
21070,2025-03-14 12:31:14,29.0277,41.09979,649988,278,38,246,68,40,59,76,-103.664,-111.775,-129.48,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-10.876,-13.975,-31.53,-25.53742168,-27.07452452,-30.52807474,-35.77772669,12.054,-0.3975,-20.856,-14.75973839,-16.04712017,-19.83801035,-24.42974138,1741955474
21072,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-103.396,-115.28,-128.94,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-10.884,-17.31,-31.26,-25.53742168,-27.07452452,-30.52807474,-35.77772669,11.926,-5.29,-20.588,-14.75973839,-15.78316733,-19.83801035,-24.42974138,1741955475
21073,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-103.128,-113.98,-129,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-10.892,-15.93,-31.395,-25.53742168,-27.07452452,-30.52807474,-35.77772669,11.798,-3.475,-20.725,-14.75973839,-16.04712017,-19.83801035,-24.42974138,1741955475
21071,2025-03-14 12:31:15,29.0277,41.09979,643296,278,38,246,68,40,59,76,-102.86,-112.68,-128.4,-95.64185686,-110.0087741,-122.8199472,-110.2826754,-10.9,-14.55,-30.99,-25.53742168,-27.07452452,-30.52807474,-35.77772669,11.67,-1.66,-20.32,-14.75973839,-15.78316733,-19.83801035,-24.42974138,1741955475
21074,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-103.34,-116.58,-129.16,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-10.845,-18.69,-31.53333333,-25.49235223,-27.07452452,-30.52807474,-35.77772669,12.825,-7.105,-20.86,-14.71132286,-16.04712017,-19.83801035,-24.42974138,1741955475
21075,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-103.82,-117.88,-129.6,-95.63298609,-110.2347659,-122.8168737,-110.2826754,-10.79,-20.07,-31.8,-25.50542631,-27.07452452,-30.52807474,-35.77772669,13.98,-8.92,-21.13,-14.73903565,-16.15869021,-19.83801035,-24.42974138,1741955475
21076,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-105.92,-115.31,-128.28,-95.64185686,-110.0087741,-122.8199472,-110.2826754,-11.44,-17.23,-31,-25.53742168,-27.07452452,-30.52807474,-35.77772669,6.77,-5.54,-20.32,-14.75973839,-15.78316733,-19.83801035,-24.42974138,1741955475
21077,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-105.9475,-116.595,-128.72,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-11.35,-18.65,-31.26666667,-25.49235223,-27.07452452,-30.52807474,-35.77772669,7.45,-7.23,-20.59,-14.71132286,-15.90948442,-19.83801035,-24.42974138,1741955475
21078,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-105.975,-114.6266667,-128.4075,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-11.26,-16.60333333,-31.3175,-25.53742168,-27.07452452,-30.52807474,-35.77772669,8.13,-4.67,-20.645,-14.75973839,-15.90948442,-19.83801035,-24.42974138,1741955475
21079,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-106.03,-113.26,-128.535,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-11.08,-15.35,-31.635,-25.53742168,-27.07452452,-30.52807474,-35.77772669,9.49,-2.93,-20.97,-14.75973839,-16.04712017,-19.83801035,-24.42974138,1741955475
21080,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-106.0025,-113.9433333,-128.6625,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.17,-15.97666667,-31.9525,-25.53742168,-27.07452452,-30.52807474,-35.77772669,8.81,-3.8,-21.295,-14.75973839,-16.15869021,-19.83801035,-24.42974138,1741955475
21081,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-104.77,-109.92,-128.79,-95.64185686,-110.2347659,-122.781564,-110.5210009,-11.12,-13.21,-32.27,-25.53742168,-27.42118341,-30.62044615,-35.77772669,9.09,0.88,-21.62,-14.75973839,-29.83298127,-19.95383119,-24.44419181,1741955475
21082,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-105.92,-111.59,-128.58,-95.64185686,-110.2347659,-122.5626936,-110.5210009,-11.215,-14.28,-32.45666667,-25.53742168,-27.42118341,-30.64384486,-35.77772669,8.365,-1.025,-21.80333333,-14.75973839,-29.83298127,-19.97975036,-24.44419181,1741955475
21084,2025-03-14 12:31:15,29.02761,41.09975,643296,278,38,246,68,40,59,76,-106.55,-109.2466667,-128.37,-95.64185686,-110.2347659,-122.3551261,-110.5210009,-11.342,-13.13666667,-32.64333333,-25.53742168,-27.41935163,-30.65737695,-35.77772669,7.412,1.033333333,-21.98666667,-14.75973839,-29.83298127,-19.98931961,-24.44419181,1741955475
21085,2025-03-14 12:31:15,29.02761,41.09975,643296,278,38,246,68,40,59,76,-106.81,-109.5833333,-128.008,-95.64185686,-110.2347659,-122.127735,-110.5210009,-11.326,-13.17333333,-32.886,-25.53742168,-27.41935163,-30.71729008,-35.77772669,7.526,0.956666667,-22.228,-14.75973839,-29.83298127,-20.02308406,-24.44419181,1741955475
21083,2025-03-14 12:31:15,29.02766,41.09977,643296,278,38,246,68,40,59,76,-107.07,-108.91,-128.16,-95.64185686,-110.2347659,-122.127735,-110.5210009,-11.31,-13.1,-32.83,-25.53742168,-27.42118341,-30.71729008,-35.77772669,7.64,1.11,-22.17,-14.75973839,-29.83298127,-20.02308406,-24.44419181,1741955475
21086,2025-03-14 12:31:15,29.02761,41.09975,643296,278,38,246,68,40,59,76,-106.03,-108.5566667,-127.704,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-11.374,-13.09,-32.998,-25.53742168,-27.51197789,-30.71729008,-35.77772669,7.184,1.133333333,-22.344,-14.75973839,-30.89495976,-20.02308406,-24.44419181,1741955475
21087,2025-03-14 12:31:15,29.02761,41.09975,640704,278,38,246,68,40,59,76,-106.29,-108.2033333,-127.856,-95.64185686,-110.2347659,-122.127735,-110.5210009,-11.358,-13.08,-32.942,-25.5810476,-27.41935163,-30.71729008,-35.77772669,7.298,1.156666667,-22.286,-14.7807807,-29.83298127,-20.02308406,-24.44419181,1741955475
21088,2025-03-14 12:31:15,29.02761,41.09975,643296,278,38,246,68,40,59,76,-105.77,-107.85,-127.4,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-11.39,-13.07,-33.11,-25.5810476,-27.51197789,-30.63416347,-35.77772669,7.07,1.18,-22.46,-14.7807807,-30.89495976,-19.96667768,-24.44419181,1741955475
21089,2025-03-14 12:31:15,29.02761,41.09975,643296,278,38,246,68,40,59,76,-105.45,-108.1725,-127.552,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-11.32,-13.135,-33.054,-25.5810476,-27.51197789,-30.64841912,-35.77772669,7.53,1.0375,-22.402,-14.7807807,-30.89495976,-19.98295995,-24.44419181,1741955475
21091,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.255,-108.495,-127.8266667,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-11.23166667,-13.2,-32.99,-25.53742168,-27.51197789,-30.71729008,-35.77772669,8.143333333,0.895,-22.33666667,-14.75973839,-30.89495976,-20.02308406,-24.44419181,1741955476
21092,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.38,-108.8175,-128.2533333,-95.64185686,-110.2347659,-122.127735,-110.5210009,-11.21333333,-13.265,-32.87,-25.53742168,-27.41935163,-30.71729008,-35.77772669,8.296666667,0.7525,-22.21333333,-14.75973839,-29.83298127,-20.02308406,-24.44419181,1741955476
21090,2025-03-14 12:31:16,29.02761,41.09975,643296,278,38,246,68,40,59,76,-105.13,-109.14,-128.68,-95.64185686,-110.2347659,-122.127735,-110.5210009,-11.25,-13.33,-32.75,-25.53742168,-27.41935163,-30.71729008,-35.77772669,7.99,0.61,-22.09,-14.75973839,-29.83298127,-20.02308406,-24.44419181,1741955476
21093,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.505,-108.14,-127.805,-95.64185686,-110.2347659,-122.781564,-110.5210009,-11.195,-12.84,-32.375,-25.5810476,-27.41935163,-30.64384486,-35.77772669,8.45,1.84,-21.715,-14.7807807,-29.83298127,-19.97975036,-24.44419181,1741955476
21094,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.63,-108.66,-127.8425,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.17666667,-13.78,-32.0775,-25.53742168,-27.07269275,-30.52807474,-35.77772669,8.603333333,0.655,-21.415,-14.75973839,-16.15869021,-19.83801035,-24.42974138,1741955476
21095,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.88,-107.14,-126.93,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.14,-12.35,-32,-25.5810476,-27.07269275,-30.52807474,-35.77772669,8.91,3.07,-21.34,-14.7807807,-16.15869021,-19.83801035,-24.42974138,1741955476
21096,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.755,-110.18,-128.755,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.15833333,-15.21,-32.155,-25.53742168,-27.07269275,-30.52807474,-35.77772669,8.756666667,-1.76,-21.49,-14.75973839,-16.30917935,-19.83801035,-24.42974138,1741955476
21097,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.13,-111.7,-129.6675,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.105,-16.64,-32.2325,-25.53742168,-27.23590371,-30.52807474,-35.77772669,9.26,-4.175,-21.565,-14.75973839,-16.61437541,-19.83801035,-24.42974138,1741955476
21098,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-104.38,-113.22,-130.58,-95.64185686,-110.2347659,-122.781564,-110.5210009,-11.07,-18.07,-32.31,-25.49235223,-27.41935163,-30.57751847,-35.77772669,9.61,-6.59,-21.64,-14.71132286,-29.83298127,-19.90423083,-24.44419181,1741955476
21099,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.68,-107.79,-126.9,-95.64185686,-110.2347659,-122.781564,-110.5210009,-11.9,-12.56,-32.26,-25.5810476,-27.41935163,-30.62044615,-35.77772669,4.59,2.47,-21.6,-14.7807807,-29.83298127,-19.95383119,-24.44419181,1741955476
21100,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-105.03,-110.505,-126.7925,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.485,-15.315,-32.1875,-25.53742168,-27.07269275,-30.52807474,-35.77772669,7.1,-2.06,-21.5275,-14.75973839,-16.61437541,-19.83801035,-24.42974138,1741955476
21102,2025-03-14 12:31:16,29.02751,41.09969,643296,278,38,246,68,40,59,76,-106.44,-108.3,-126.685,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.92,-13.355,-32.115,-25.53742168,-27.07269275,-30.52807474,-35.77772669,4.52,0.74,-21.455,-14.75973839,-16.15869021,-19.83801035,-24.42974138,1741955476
21101,2025-03-14 12:31:16,29.02756,41.09972,643296,278,38,246,68,40,59,76,-106.06,-108.045,-126.5775,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.91,-12.9575,-32.0425,-25.5810476,-27.07269275,-30.50147859,-35.77772669,4.555,1.605,-21.3825,-14.7807807,-16.15869021,-19.80665601,-24.42974138,1741955476
21103,2025-03-14 12:31:16,29.02751,41.09969,643296,278,38,246,68,40,59,76,-107.2,-108.81,-126.47,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.94,-14.15,-31.97,-25.53742168,-27.07269275,-30.50147859,-35.77772669,4.45,-0.99,-21.31,-14.75973839,-16.15869021,-19.80665601,-24.42974138,1741955476
21104,2025-03-14 12:31:16,29.02751,41.09969,643296,278,38,246,68,40,59,76,-106.82,-108.555,-127.255,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-11.93,-13.7525,-33.025,-25.53742168,-27.51197789,-30.64841912,-35.77772669,4.485,-0.125,-22.375,-14.75973839,-30.89495976,-19.98295995,-24.44419181,1741955476
21105,2025-03-14 12:31:16,29.02751,41.09969,643296,278,38,246,68,40,59,76,-105.58,-107.01,-128.04,-95.64185686,-110.2347659,-121.1498591,-110.5210009,-11.4,-12.8,-34.08,-25.5810476,-27.51197789,-30.8036127,-35.77772669,7,1.84,-23.44,-14.7807807,-30.89495976,-20.12868545,-24.44419181,1741955476
21106,2025-03-14 12:31:16,29.02751,41.09969,643296,278,38,246,68,40,59,76,-106.39,-108.21,-128.0557143,-95.64185686,-110.2347659,-121.1498591,-110.5210009,-11.67,-13.7,-34.23857143,-25.5810476,-27.51197789,-30.8036127,-35.77772669,5.725,-0.046666667,-23.59857143,-14.7807807,-30.89495976,-20.12868545,-24.44419181,1741955476
21107,2025-03-14 12:31:16,29.02751,41.09969,643296,278,38,246,68,40,59,76,-105.705,-107.61,-128.0714286,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-11.45,-13.25,-34.39714286,-25.5810476,-27.51197789,-30.80851393,-35.77772669,6.745,0.896666667,-23.75714286,-14.7807807,-30.89495976,-20.13088083,-24.44419181,1741955476
21108,2025-03-14 12:31:16,29.02751,41.09969,649988,278,38,246,68,40,59,76,-105.83,-106.84,-128.1028571,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-11.5,-12.916,-34.71428571,-25.5810476,-27.51197789,-30.81275688,-35.77772669,6.49,1.572,-24.07428571,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955476
21109,2025-03-14 12:31:16,29.02751,41.09969,649988,278,38,246,68,40,59,76,-105.955,-106.67,-128.0871429,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-11.55,-13.032,-34.55571429,-25.5810476,-27.51197789,-30.81275688,-35.77772669,6.235,1.304,-23.91571429,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955476
21111,2025-03-14 12:31:17,29.02747,41.09965,643296,278,38,246,68,40,59,76,-106.205,-106.33,-128.1342857,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-11.65,-13.264,-35.03142857,-25.5810476,-27.51197789,-30.81275688,-35.77772669,5.725,0.768,-24.39142857,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955477
21112,2025-03-14 12:31:17,29.02747,41.09965,643296,278,38,246,68,40,59,76,-106.08,-106.5,-128.1185714,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-11.6,-13.148,-34.87285714,-25.5810476,-27.51197789,-30.81275688,-35.77772669,5.98,1.036,-24.23285714,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955477
21110,2025-03-14 12:31:17,29.02751,41.09969,643296,278,38,246,68,40,59,76,-106.33,-106.16,-128.15,-95.65470074,-110.2347659,-121.1478498,-110.5210009,-11.7,-13.38,-35.19,-25.5810476,-27.51197789,-30.81275688,-35.77772669,5.47,0.5,-24.55,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955477
21113,2025-03-14 12:31:17,29.02747,41.09965,643296,278,38,246,68,40,59,76,-106.78,-106.435,-128.3766667,-95.65470074,-110.2347659,-121.1478498,-110.5210009,-12.285,-13.36,-35.19,-25.5810476,-27.51197789,-30.81275688,-35.77772669,3.565,0.545,-24.55,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955477
21114,2025-03-14 12:31:17,29.02747,41.09965,643296,38,278,246,68,40,59,76,-106.85,-107.83,-128.83,-95.65470074,-110.2347659,-121.1478498,-110.5210009,-12.9,-11.55,-35.19,-25.5810476,-27.51197789,-30.81275688,-35.77772669,1.58,6.18,-24.55,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955477
21115,2025-03-14 12:31:17,29.02747,41.09965,643296,38,278,246,68,40,59,76,-105.61,-107.785,-128.6033333,-95.65470074,-110.2347659,-121.1478498,-110.5210009,-12.21,-11.52,-35.19,-25.5810476,-27.51197789,-30.81275688,-35.77772669,3.98,6.38,-24.55,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955477
21116,2025-03-14 12:31:17,29.02747,41.09965,643296,38,278,246,68,40,59,76,-106.5266667,-107.7371429,-128.04,-95.64185686,-110.2347659,-121.5180486,-110.5210009,-12.82833333,-11.78428571,-33.59333333,-25.5810476,-27.51197789,-30.73143817,-35.77772669,1.77,5.418571429,-22.94,-14.7807807,-30.89495976,-20.04542648,-24.44419181,1741955477
21117,2025-03-14 12:31:17,29.02747,41.09965,643296,38,278,246,68,40,59,76,-105.88,-107.6442857,-128.435,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-12.685,-12.01857143,-34.39166667,-25.5810476,-27.51197789,-30.80851393,-35.77772669,2.15,4.657142857,-23.745,-14.7807807,-30.89495976,-20.13088083,-24.44419181,1741955477
21118,2025-03-14 12:31:17,29.02747,41.09965,640704,38,278,246,68,40,59,76,-106.2033333,-107.5514286,-127.645,-95.64185686,-110.2347659,-122.127735,-110.5210009,-12.75666667,-12.25285714,-32.795,-25.5810476,-27.41935163,-30.71729008,-35.77772669,1.96,3.895714286,-22.135,-14.7807807,-29.83298127,-20.02308406,-24.44419181,1741955477
21120,2025-03-14 12:31:17,29.02742,41.0996,643296,38,278,246,68,40,59,76,-105.5566667,-107.4585714,-127.25,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-12.61333333,-12.48714286,-31.99666667,-25.5810476,-27.07269275,-30.52807474,-35.77772669,2.34,3.134285714,-21.33,-14.7807807,-16.15869021,-19.83801035,-24.42974138,1741955477
21119,2025-03-14 12:31:17,29.02747,41.09965,643296,278,38,246,68,40,59,76,-107.23,-106.71,-126.855,-95.64185686,-110.0087741,-122.8199472,-110.2826754,-12.87,-13.34,-31.19833333,-25.5810476,-27.07269275,-30.52807474,-35.77772669,1.66,0.59,-20.525,-14.7807807,-15.78316733,-19.83801035,-24.42974138,1741955477
21121,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-105.57,-108.68,-126.46,-95.64185686,-110.0087741,-122.8199472,-110.2826754,-11.03,-14.66,-30.4,-25.53742168,-27.07269275,-30.50147859,-35.77772669,10.05,-1.87,-19.72,-14.75973839,-15.78316733,-19.80665601,-24.42974138,1741955477
21122,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-106.31,-108.06,-127.15,-95.64185686,-110.0087741,-122.8199472,-110.2826754,-11.11,-13.23,-30.83,-25.5810476,-27.07269275,-30.52807474,-35.77772669,9.19,0.83,-20.16,-14.7807807,-15.78316733,-19.83801035,-24.42974138,1741955477
21123,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-105.94,-108.37,-127.6866667,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.07,-13.945,-32.14666667,-25.53742168,-27.07269275,-30.52807474,-35.77772669,9.62,-0.52,-21.48666667,-14.75973839,-16.15869021,-19.83801035,-24.42974138,1741955477
21124,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-105.92,-108.5,-128.76,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-11.17,-14.11,-34.78,-25.53742168,-27.51197789,-30.81275688,-35.77772669,8.66,-0.91,-24.14,-14.75973839,-30.89495976,-20.13292368,-24.44419181,1741955477
21125,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-106.115,-108.28,-128.2233333,-95.64185686,-110.2347659,-121.5180486,-110.5210009,-11.14,-13.67,-33.46333333,-25.5810476,-27.51197789,-30.73143817,-35.77772669,8.925,-0.04,-22.81333333,-14.7807807,-30.89495976,-20.04542648,-24.44419181,1741955477
21126,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-106.1866667,-108.0833333,-127.65,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-11.16666667,-13.74333333,-33.01,-25.5810476,-27.51197789,-30.71729008,-35.77772669,8.676666667,-0.166666667,-22.355,-14.7807807,-30.89495976,-20.02308406,-24.44419181,1741955477
21127,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-106.72,-107.25,-126.54,-95.64185686,-110.2347659,-122.8199472,-110.2826754,-11.16,-13.01,-31.24,-25.5810476,-27.07269275,-30.50147859,-35.77772669,8.71,1.32,-20.57,-14.7807807,-15.78316733,-19.80665601,-24.42974138,1741955477
21128,2025-03-14 12:31:17,29.02742,41.0996,643296,278,38,246,68,40,59,76,-106.4533333,-107.6666667,-126.535,-95.64185686,-110.2347659,-122.8168737,-110.2826754,-11.16333333,-13.37666667,-31.7625,-25.5810476,-27.07269275,-30.50147859,-35.77772669,8.693333333,0.576666667,-21.0975,-14.7807807,-16.15869021,-19.80665601,-24.42974138,1741955477
21130,2025-03-14 12:31:18,29.02737,41.09956,649988,278,38,246,68,40,59,76,-106.68,-106.915,-126.53,-95.64185686,-110.2347659,-122.781564,-110.5210009,-11.38,-13.04,-32.285,-25.5810476,-27.41935163,-30.59385001,-35.77772669,7.453333333,1.25,-21.625,-14.7807807,-29.83298127,-19.92778492,-24.44419181,1741955478
21129,2025-03-14 12:31:18,29.02742,41.0996,649988,278,38,246,68,40,59,76,-106.64,-107.0825,-126.525,-95.64185686,-110.2347659,-122.127735,-110.5210009,-11.6,-13.025,-32.8075,-25.5810476,-27.41935163,-30.69069393,-35.77772669,6.196666667,1.285,-22.1525,-14.7807807,-29.83298127,-19.99895632,-24.44419181,1741955478
21131,2025-03-14 12:31:18,29.02737,41.09956,643296,278,38,246,68,40,59,76,-106.6,-106.58,-126.52,-95.64185686,-110.2347659,-121.5180486,-110.5210009,-11.82,-13.07,-33.33,-25.5810476,-27.51197789,-30.64442131,-35.77772669,4.94,1.18,-22.68,-14.7807807,-30.89495976,-19.97975036,-24.44419181,1741955478
21132,2025-03-14 12:31:18,29.02737,41.09956,643296,278,38,246,68,40,59,76,-106.445,-106.7475,-126.6885714,-95.64185686,-110.2347659,-121.3497924,-110.5210009,-11.97833333,-13.055,-33.60714286,-25.5810476,-27.51197789,-30.73143817,-35.77772669,4.435,1.215,-22.95857143,-14.7807807,-30.89495976,-20.04542648,-24.44419181,1741955478
21133,2025-03-14 12:31:18,29.02737,41.09956,643296,278,38,246,68,40,59,76,-106.29,-107.054,-126.8571429,-95.64185686,-110.2347659,-121.1598257,-110.5210009,-12.13666667,-13.666,-33.88428571,-25.5810476,-27.51197789,-30.74013813,-35.77772669,3.93,0.152,-23.23714286,-14.7807807,-30.89495976,-20.06365983,-24.44419181,1741955478
21135,2025-03-14 12:31:18,29.02732,41.09951,643296,278,38,246,68,40,59,76,-106.135,-107.528,-127.3628571,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-12.295,-14.262,-34.71571429,-25.5810476,-27.51197789,-30.81275688,-35.77772669,3.425,-0.876,-24.07285714,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955478
21136,2025-03-14 12:31:18,29.02732,41.09951,643296,278,38,246,68,40,59,76,-105.825,-108.476,-127.1942857,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-12.61166667,-15.454,-34.43857143,-25.53742168,-27.51197789,-30.80851393,-35.77772669,2.415,-2.932,-23.79428571,-14.75973839,-30.89495976,-20.13088083,-24.44419181,1741955478
21137,2025-03-14 12:31:18,29.02732,41.09951,640704,278,38,246,68,40,59,76,-105.98,-108.002,-127.5314286,-95.64185686,-110.2347659,-121.1478498,-110.5210009,-12.45333333,-14.858,-34.99285714,-25.5810476,-27.51197789,-30.81275688,-35.77772669,2.92,-1.904,-24.35142857,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955478
21134,2025-03-14 12:31:18,29.02737,41.09956,643296,38,278,246,68,40,59,76,-105.2333333,-107.3657143,-127.0257143,-95.64185686,-110.2347659,-121.1498591,-110.5210009,-12.54166667,-12.72142857,-34.16142857,-25.5810476,-27.51197789,-30.8036127,-35.77772669,2.53,2.372857143,-23.51571429,-14.7807807,-30.89495976,-20.12868545,-24.44419181,1741955478
21138,2025-03-14 12:31:18,29.02732,41.09951,643296,38,278,246,68,40,59,76,-104.91,-107.18,-127.7,-95.65470074,-110.2347659,-121.1478498,-110.5210009,-12.47,-13.19,-35.27,-25.5810476,-27.51197789,-30.81275688,-35.77772669,2.72,0.85,-24.63,-14.7807807,-30.89495976,-20.13292368,-24.44419181,1741955478
21139,2025-03-14 12:31:18,29.02732,41.09951,643296,38,278,246,68,40,59,76,-105.695,-107.2728571,-125.835,-95.64185686,-110.2347659,-121.9001278,-110.5210009,-12.675,-12.95571429,-33.155,-25.5810476,-27.51197789,-30.60756733,-35.77772669,2.18,1.611428571,-22.505,-14.7807807,-30.89495976,-19.94343523,-24.44419181,1741955478
21140,2025-03-14 12:31:18,29.02732,41.09951,643296,278,38,246,68,40,59,76,-105.67,-108.95,-123.97,-95.64185686,-110.0087741,-122.8199472,-110.2826754,-12.77,-16.05,-31.04,-25.53742168,-27.07269275,-30.50147859,-35.77772669,1.91,-3.96,-20.38,-14.75973839,-15.78728773,-19.80665601,-24.42974138,1741955478
21141,2025-03-14 12:31:18,29.02732,41.09951,643296,278,38,246,68,40,59,76,-107.04,-107.29,-127.32,-95.64185686,-110.2347659,-121.5180486,-110.5210009,-11.71,-13.34,-33.28,-25.5810476,-27.51197789,-30.67101746,-35.77772669,5.41,0.59,-22.63,-14.7807807,-30.89495976,-19.99209923,-24.44419181,1741955478
