Latitude,Longitude,merged_row_count,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType
41.10755,29.02316,59,5GSA,40,-87.8,-17.4,-9.5,30,,,,,-78.5,,,,,-10.6,,,,,,123.2,0,37018.23,29.8,1,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),55,256QAM,Rank3,29.8,LEVEL_2,18.3,,12.7,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,
41.10757,29.02263,59,5GSA,30,-81.4,-10.9,7.2,40,,,,,-87.1,,,,,-13.9,,,,,,100.9,96031.36,92267.95,12.1,3,13 (16QAM OR 64QAM / Low SE -QPSK),166,64QAM,Rank4,12.1,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0, BCCH-BCH MIB,,
41.10782,29.02026,59,5GSA,40,-110,-13.2,2.5,30,,,,,-111.9,,,,,-15.7,,,,,,130.3,98513.96,,7.5,0,19 (64QAM OR 256QAM / Low SE -16QAM),70,64QAM,Rank2,7.5,LEVEL_2,20.4,,9.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10793,29.0272,59,5GSA,59,-75.1,-11.3,10.9,76,,,,,-79.9,,,,,-16.7,,,,,,94.4,96808.96,108326.75,6.2,0,27 (64QAM OR 256QAM / Low SE -64QAM),58,256QAM,Rank4,6.2,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10795,29.02104,59,5GSA,40,-106.7,-14.9,-3.8,30,,,,,-105.8,,,,,-13.4,,,,,,126.5,13393.92,,0,1,10 (16QAM OR 64QAM / Low SE -QPSK),149,16QAM,Rank2,0,LEVEL_4,18.2,,16,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10517,29.01985,60,5GSA,23,-92.1,-11.2,10.2,13,,,,,-99.2,,,,,-18.5,,,,,,111,97832.96,,7.9,0,18 (64QAM OR 256QAM / Low SE -16QAM),55,64QAM,Rank3,7.9,LEVEL_2,17.6,,2,0,0,0,,0,0,,0,0,0,0,0,0, DL-DCCH RRCReconfiguration,,
41.10637,29.02771,60,5GSA,76,-65.9,-10.4,27.4,,,,,,,,,,,,,,,,,81.8,97402.88,94948.9,3.5,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,3.5,LEVEL_1,17.2,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10679,29.02866,60,5GSA,48,-78.8,-12.4,0.8,76,,,,,-81.4,,,,,-13.2,,,,,,102.5,97075.2,92821.52,17.1,0,17 (64QAM OR 256QAM / Low SE -16QAM),117,64QAM,Rank4,17.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10686,29.02859,60,5GSA,48,-85.7,-13.9,-1.3,76,76,,,,-85.3,-82.7,,,,-12.2,-11.3,,,,,106.1,96844.89,94354.13,13.3,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),91,256QAM,Rank3,13.3,LEVEL_1,17.5,,2.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10705,29.01698,60,5GSA,68,-116,-15.3,-1.9,30,40,76,,,-121.6,-118.7,-116.1,,,-19.4,-17.6,-15.9,,,,136.3,98529.28,,10.8,0,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),167,16QAM,Rank2,10.8,LEVEL_4,21.5,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10713,29.01726,60,5GSA,68,-123.1,-19.6,-8.7,30,40,76,,,-118.6,-120.3,-119.3,,,-16.3,-17,-16.8,,,,146,98954.22,,14.7,0,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),253,QPSK,Rank2,14.7,LEVEL_4,21.9,,12.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1072,29.01754,60,5GSA,68,-117.6,-15.8,-9.5,23,30,40,76,,-118.1,-118.4,-119.5,-118,,-16.6,-17.3,-18.1,-16.6,,,150.2,98140.16,,9.2,0,12 (16QAM OR 64QAM / Low SE -QPSK),244,16QAM,Rank1,9.2,LEVEL_4,21.8,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1076,29.02201,60,5GSA,40,-82.3,-11.2,12.8,30,,,,,-87.6,,,,,-15.3,,,,,,101.5,95601.92,83808.49,3.6,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),69,256QAM,Rank4,3.6,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10782,29.02536,60,5GSA,59,-97.6,-14,1.5,30,76,,,,-94.1,-101.8,,,,-12.1,-17.7,,,,,115.8,43332.69,,10.9,0,22 (64QAM OR 256QAM / Low SE -16QAM),34,256QAM,Rank4,10.9,LEVEL_1,17.8,,10,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10786,29.02451,60,5GSA,30,-75.7,-10.4,28.7,,,,,,,,,,,,,,,,,93,97525.76,94556.41,9.2,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),29,256QAM,Rank4,9.2,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09906,29.02623,61,5GSA,68,-135.4,-22.7,-6.4,,,,,,,,,,,,,,,,,150,757.76,694.26,1.1,11,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),231,QPSK,Rank1,1.1,LEVEL_16,22.5,,54.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10483,29.01991,61,5GSA,13,-92.4,-11.1,7.8,23,,,,,-96.8,,,,,-19.3,,,,,,110.5,96522.24,,6.6,0,20 (64QAM OR 256QAM / Low SE -16QAM),145,64QAM,Rank3,6.6,LEVEL_2,17.5,,4.3,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10714,29.0291,61,5GSA,48,-87.3,-12.9,2.9,76,,,,,-86.3,,,,,-13,,,,,,102.8,97239.04,92992.8,18.8,0,21 (64QAM OR 256QAM / Low SE -16QAM),100,256QAM,Rank3,18.8,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10722,29.02901,61,5GSA,48,-86.3,-12.5,4.3,76,,,,,-87.8,,,,,-12.5,,,,,,103.2,97326.05,93290.05,3.9,0,13 (16QAM OR 64QAM / Low SE -QPSK),153,64QAM,Rank3,3.9,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10735,29.0186,61,5GSA,30,-131.5,-23.5,-16,13,23,40,68,76,-121,-123,-124,-122.7,-123.5,-15.3,-17.6,-17.7,-16.9,-16.9,13,,13271.73,7180.74,11.1,49,5 (QPSK OR 16QAM / Low SE -QPSK),222,QPSK,Rank1,11.1,LEVEL_16,,,,0,0,0,29,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,
41.10747,29.02914,61,5GSA,76,-90.2,-15,-0.4,48,,,,,-84,,,,,-11.4,,,,,,107.1,96025.73,93186.52,9.5,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),123,256QAM,Rank2,9.5,LEVEL_1,17.5,,1.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10749,29.01906,61,5GSA,76,-114.6,-14.2,-1.3,23,30,68,68,,-117.3,-119.9,-118.5,-118.6,,-18.6,-19.1,-17.6,-19.8,,,129,98058.24,,0,2,6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),263,QPSK,Rank2,0,LEVEL_4,20.8,,5.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10766,29.02238,61,5GSA,40,-86.7,-12.9,2.7,30,,,,,-82.8,,,,,-12,,,,,,106.8,96814.03,92775.11,10.5,0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),91,256QAM,Rank3,10.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10776,29.01998,61,5GSA,40,-113.2,-12.8,1.4,30,,,,,-115.9,,,,,-14.6,,,,,,134,98616.37,,8.9,0,12 (16QAM OR 64QAM / Low SE -QPSK),118,16QAM,Rank2,8.9,LEVEL_4,20.9,,10.2,0,0,0,,0,0,,0,0,0,0,0,0, DL-DCCH RRCReconfiguration,,
41.10782,29.02426,61,5GSA,30,-76,-10.4,30.2,,,,,,,,,,,,,,,,,94.8,97306.81,93845.63,9.5,0,27 (64QAM OR 256QAM / Low SE -64QAM),27,256QAM,Rank4,9.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10784,29.02495,61,5GSA,30,-82,-10.5,21.1,59,,,,,-90.7,,,,,-18.9,,,,,,101.3,95580.16,94216.26,10.7,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),80,256QAM,Rank4,10.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10801,29.02903,61,5GSA,48,-83.4,-10.5,13.9,76,,,,,-96.7,,,,,-20.8,,,,,,100.3,95825.92,92341.84,9,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),75,256QAM,Rank4,9,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10454,29.01626,62,5GSA,68,-126,-16.9,-8,13,40,,,,-129.2,-128.6,,,,-20.1,-19.8,,,,,143.7,17304.69,14646.21,8.6,4,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),113,16QAM,Rank1,8.6,LEVEL_16,22.4,,15.7,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10465,29.01994,62,5GSA,13,-84.2,-10.8,17.1,3,,,,,-114.5,,,,,-29.3,,,,,,103.5,97623.04,,9.1,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),38,256QAM,Rank4,9.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10529,29.02732,62,5GSA,68,-65.2,-10.4,28.8,,,,,,,,,,,,,,,,,92.8,97141.73,94843.59,8.6,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),30,256QAM,Rank4,8.6,LEVEL_1,17.5,,1.3,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1065,29.02767,62,5GSA,76,-64.1,-10.4,31.2,,,,,,,,,,,,,,,,,79.7,97254.46,94498.87,7.6,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),28,256QAM,Rank4,7.6,LEVEL_1,16.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10659,29.02828,62,5GSA,76,-75,-10.8,12.4,48,,,,,-84.8,,,,,-19.7,,,,,,94.5,95411.39,88828.23,15.2,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),60,256QAM,Rank4,15.2,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10663,29.02764,62,5GSA,76,-67.5,-10.4,26.4,,,,,,,,,,,,,,,,,82.9,95923.98,93228.13,13.1,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),65,256QAM,Rank4,13.1,LEVEL_1,17.5,,0.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10668,29.02838,62,5GSA,76,-82.1,-14.1,3.7,48,59,,,,-79.3,-87.1,,,,-12.3,-18.3,,,,,97.6,97848.3,106834.42,9.4,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),33,256QAM,Rank4,9.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10688,29.02152,62,5GSA,40,-72.8,-10.4,32.5,,,,,,,,,,,,,,,,,89.4,96460.8,93955.94,10.1,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),64,256QAM,Rank4,10.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10695,29.0215,62,5GSA,40,-67.7,-10.4,32.6,,,,,,,,,,,,,,,,,91.5,97792,92162.25,1.5,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,1.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10766,29.01961,62,5GSA,40,-116.6,-18.8,-6.4,3,13,23,,,-120,-115.8,-111.5,,,-20.1,-17.3,-13.5,,,,137.9,97101.47,,7.5,0,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),224,16QAM,Rank2,7.5,LEVEL_4,20.9,,8,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10785,29.02602,62,5GSA,30,-96.9,-18.7,-6.6,59,76,,,,-88.7,-89.6,,,,-12.9,-11.8,,,,5,120.2,49380.52,,11.6,0,22 (64QAM OR 256QAM / Low SE -16QAM),138,256QAM,Rank3,11.6,LEVEL_2,17.6,-1,1.8,0,0,0,17,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,
41.10789,29.02461,62,5GSA,30,-74.3,-10.4,31.5,,,,,,,,,,,,,,,,,96,97198.08,94540.8,3.1,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,3.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10797,29.02113,62,5GSA,40,-104.8,-16.5,-5.3,30,,,,,-99.8,,,,,-11.3,,,,,,127.5,27545.6,,0,8,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),224,16QAM,Rank2,0,LEVEL_2,18.3,,10.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1036,29.01704,63,5GSA,13,-110.2,-12.9,6.4,68,,,,,-113.7,,,,,-15.9,,,,,,129.2,98304,89947.7,7.9,0,18 (64QAM OR 256QAM / Low SE -16QAM),72,64QAM,Rank2,7.9,LEVEL_1,20.8,,11,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10584,29.02781,63,5GSA,76,-75.2,-10.5,25.6,,,,,,,,,,,,,,,,,86.5,56176.64,62083.67,9.4,0,27 (64QAM OR 256QAM / Low SE -64QAM),21,256QAM,Rank4,9.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10623,29.01556,63,5GSA,68,-115.4,-13.4,1.8,76,,,,,-116.1,,,,,-13.9,,,,,,133.8,96890.88,94164.2,10,0,11 (16QAM OR 64QAM / Low SE -QPSK),206,16QAM,Rank2,10,LEVEL_4,21.9,,10.4,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10641,29.0277,63,5GSA,76,-63.7,-10.3,31.6,,,,,,,,,,,,,,,,,79.4,96727.04,94888.63,3.8,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,3.8,LEVEL_1,16.3,,1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1065,29.01594,63,5GSA,68,-114.2,-13.4,-2.2,30,40,76,,,-121,-119.6,-118.2,,,-19.8,-17.8,-17,,,,153.3,0,95722.09,13.9,7,11 (16QAM OR 64QAM / Low SE -QPSK),187,16QAM,Rank2,13.9,LEVEL_16,21,,18.1,0,0,0,,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,
41.10651,29.02818,63,5GSA,76,-82.7,-11.9,9.2,48,,,,,-86.9,,,,,-14.9,,,,,,97.9,96342.97,92879.92,9.7,0,22 (64QAM OR 256QAM / Low SE -16QAM),76,256QAM,Rank4,9.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1067,29.02153,63,5GSA,40,-80.4,-10.4,27.2,,,,,,,,,,,,,,,,,100.5,95805.44,92108.59,9.5,0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),71,256QAM,Rank4,9.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10679,29.02852,63,5GSA,76,-78.5,-11.2,11.8,48,,,,,-83.8,,,,,-16.7,,,,,,100.6,92594.96,93639.64,8.2,2,19 (64QAM OR 256QAM / Low SE -16QAM),78,64QAM,Rank4,8.2,LEVEL_16,17.5,,0.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10704,29.02884,63,5GSA,48,-88.2,-12.8,2.5,76,,,,,-87.7,,,,,-12.4,,,,,,104.6,96768,102232.98,9.2,0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),106,256QAM,Rank3,9.2,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10709,29.02158,63,5GSA,40,-73.1,-10.3,33.6,,,,,,,,,,,,,,,,,93,95457.28,92115.2,8.7,0,27 (64QAM OR 256QAM / Low SE -64QAM),56,256QAM,Rank4,8.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10719,29.02164,63,5GSA,40,-75.2,-10.4,31.7,,,,,,,,,,,,,,,,,96.6,95887.36,92763.3,8.9,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),59,256QAM,Rank4,8.9,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10722,29.02922,63,5GSA,48,-87.1,-11.5,7,76,,,,,-87.8,,,,,-13.8,,,,,,103.1,96215.04,92934.9,8.9,0,21 (64QAM OR 256QAM / Low SE -16QAM),102,256QAM,Rank3,8.9,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10727,29.0293,63,5GSA,48,-89,-11.9,6.4,76,,,,,-91.8,,,,,-13.6,,,,,,104.4,97689.6,94918.93,9.6,0,20 (64QAM OR 256QAM / Low SE -16QAM),45,64QAM,Rank3,9.6,LEVEL_2,17.5,,1.1,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10727,29.02938,63,5GSA,48,-92.8,-13.2,4.7,76,,,,,-90.7,,,,,-13.3,,,,,,107.2,97628.16,94984.13,8.4,0,20 (64QAM OR 256QAM / Low SE -16QAM),51,64QAM,Rank3,8.4,LEVEL_2,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10729,29.01806,63,5GSA,40,-119.9,-16.7,-4.9,23,68,76,76,,-123.3,-119.5,-119.7,-118.6,,-19.2,-16.6,-17,-16.2,,,140.7,98452.48,,9.5,0,12 (16QAM OR 64QAM / Low SE -QPSK),124,16QAM,Rank2,9.5,LEVEL_4,20.8,,13.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10736,29.01864,63,5GSA,30,-128.2,-20.2,-12.2,40,68,76,,,-124,-124.8,-124.8,,,-16.8,-17.8,-17.7,,,,149.9,5201.92,,29.6,1,11 (16QAM OR 64QAM / Low SE -QPSK),179,QPSK,Rank1,29.6,LEVEL_16,22.4,,13,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10784,29.02473,63,5GSA,30,-73.5,-10.4,28.4,,,,,,,,,,,,,,,,,95.3,97464.32,94635.22,5.4,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),64,256QAM,Rank4,5.4,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10785,29.02452,63,5GSA,30,-73.8,-10.4,31.1,,,,,,,,,,,,,,,,,93.8,96814.03,95034.81,12.3,0,27 (64QAM OR 256QAM / Low SE -64QAM),62,256QAM,Rank4,12.3,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10533,29.01995,64,5GSA,23,-87,-10.5,17.5,,,,,,,,,,,,,,,,,106,95764.48,,9.7,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),83,256QAM,Rank3,9.7,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10537,29.02662,64,5GSA,68,-73.5,-10.4,29.3,,,,,,,,,,,,,,,,,92.3,97203.18,93729.15,10.8,0,21 (64QAM OR 256QAM / Low SE -16QAM),84,256QAM,Rank4,10.8,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10601,29.02777,64,5GSA,76,-78.6,-10.5,17.5,,,,,,,,,,,,,,,,,92.8,81121.28,90783.15,9.3,0,27 (64QAM OR 256QAM / Low SE -64QAM),25,256QAM,Rank4,9.3,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10636,29.01575,64,5GSA,68,-122.6,-17.7,-4.2,76,76,,,,-119,-115.6,,,,-15.1,-14.1,,,,,136.8,98549.76,95261.37,9.4,2,7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),197,16QAM,Rank2,9.4,LEVEL_4,21.9,,14.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10649,29.02828,64,5GSA,76,-75.7,-10.6,14.3,48,,,,,-82.6,,,,,-16.1,,,,,,95.2,95201.55,92034.11,13.3,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),58,256QAM,Rank4,13.3,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10663,29.02832,64,5GSA,76,-77.9,-12.4,8,48,,,,,-82.7,,,,,-15.6,,,,,,95.7,97464.32,94294.88,10.5,0,27 (64QAM OR 256QAM / Low SE -64QAM),28,256QAM,Rank4,10.5,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10678,29.0276,64,5GSA,76,-68.8,-10.4,27.9,,,,,,,,,,,,,,,,,84.3,96789.76,92734.08,4.8,0,21 (64QAM OR 256QAM / Low SE -16QAM),78,256QAM,Rank4,4.8,LEVEL_1,17.5,,1.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10687,29.01653,64,5GSA,68,-121.3,-18.3,-9,30,40,76,,,-120.2,-118,-120.3,,,-16.3,-15.2,-17.1,,,,142,84480,95222.22,22.2,0,10 (16QAM OR 64QAM / Low SE -QPSK),232,QPSK,Rank2,22.2,LEVEL_4,22.1,,10.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10692,29.0215,64,5GSA,40,-71.8,-10.3,33.9,,,,,,,,,,,,,,,,,90.4,97320.96,94368.54,1.1,0,27 (64QAM OR 256QAM / Low SE -64QAM),58,256QAM,Rank4,1.1,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1071,29.01717,64,5GSA,68,-120.6,-17.1,-7.8,30,40,76,,,-119.1,-119,-117.9,,,-16.8,-16.6,-15.8,,,,139.9,97402.88,,9.5,0,8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),184,16QAM,Rank2,9.5,LEVEL_4,21.8,,10.8,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1072,29.0275,64,5GSA,76,-70.9,-10.4,20.2,59,,,,,-81.5,,,,,-15.7,,,,,,99.3,96890.88,93898.82,18,0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),83,256QAM,Rank4,18,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10728,29.02748,64,5GSA,76,-71.4,-10.4,22,59,,,,,-84.2,,,,,-20.2,,,,,,91.5,97935.36,79931.93,6.1,0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),83,256QAM,Rank4,6.1,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10733,29.01843,64,5GSA,40,-122.6,-17.5,-3.4,13,23,68,76,,-127.5,-123.9,-123.7,-121.5,,-22.1,-18.5,-18.7,-17.4,,,140.8,98181.12,,8.8,0,12 (16QAM OR 64QAM / Low SE -QPSK),120,16QAM,Rank2,8.8,LEVEL_4,20.6,,8.4,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.1078,29.02586,64,5GSA,59,-86.6,-12.8,2.5,30,76,,,,-94.2,-88.8,,,,-17.5,-14,,,,,106.4,96215.04,93501.93,13.1,0,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),131,64QAM,Rank4,13.1,LEVEL_1,17.5,,3,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10791,29.02727,64,5GSA,59,-70.1,-11.3,10,76,,,,,-76.4,,,,,-14.8,,,,,,88.6,97628.16,94479.69,0.9,0,27 (64QAM OR 256QAM / Low SE -64QAM),24,256QAM,Rank4,0.9,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10802,29.02151,64,5GSA,40,-92,-11.7,8.7,30,,,,,-96,,,,,-14.8,,,,,,111,96250.95,92562.84,6.1,0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),100,256QAM,Rank3,6.1,LEVEL_1,17.5,,1.2,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.09897,29.02587,65,5GSA,68,-131.5,-19.4,-7.5,40,,,,,-133.7,,,,,-20.8,,,,,,154.4,2027.52,1705.92,1.9,44,2 (QPSK),231,QPSK,Rank1,1.9,LEVEL_16,22.5,,42.9,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10031,29.02143,65,5GSA,68,-118.9,-13.3,-1.5,59,,,,,-122.2,,,,,-16.1,,,,,,136,1.92,,0,0,2 (QPSK),16,QPSK,Rank2,0,LEVEL_16,21.9,,10,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10436,29.02018,65,5GSA,13,-74.6,-10.6,16.9,3,,,,,-85.5,,,,,-17.8,,,,,,94.1,98565.07,95177.11,0,0,27 (64QAM OR 256QAM / Low SE -64QAM),24,256QAM,Rank4,0,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10538,29.01998,65,5GSA,23,-87,-10.6,16,,,,,,,,,,,,,,,,,105.4,95749.02,93118.27,13.8,0,27 (64QAM OR 256QAM / Low SE -64QAM),76,256QAM,Rank3,13.8,LEVEL_1,17.5,,0,0,0,0,,0,0,,0,0,0,0,0,0,,,
41.10591,29.02652,65,5GSA,76,-99.8,-16.3,-6.1,59,68,,,,-114,-91.8,,,,-26.1,-11.4,,,,8,118.1,40654.93,93329.46,,,,,,Rank3,,,19,0,16.6,0,0,0,10,0,0,,0,0,0,0,0,0, UL-DCCH MeasurementReport,,
